id,track_name,size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,prime_genre
1075820557,Super Arc Light,109820928,1.99,1246,936,4,4.5,Games
1075851197,Patchwork The Game,113985536,2.99,346,6,4,4,Games
1075853478,Street Fighter V Official Frame Data App,53233664,1.99,34,19,2,1.5,Entertainment
1075870730,Mathpix - Solve and graph math using pictures,27535360,0,83,1,3.5,2,Education
1075872386,Mr. Crab 2,114213888,0,989,21,4,4.5,Games
1075896827,Flick Rugby 16,33746944,0,57,57,4.5,4.5,Games
1075901015,Finding Dory: Just Keep Swimming,386340864,3.99,93,27,3.5,2.5,Entertainment
1075920778,Combo Critters,88105984,0,2196,98,4.5,5,Games
1075939556,Driving School 2016,293660672,0,26685,1961,4.5,4.5,Games
1075979610,CATTCH,396023808,1.99,40,40,4.5,4.5,Games
1076037275,Trio,132141056,0,300,162,4,4,Games
1076093996,80s Arcade Nes Games : Best Retro Collection,90843136,1.99,362,362,1,1,Entertainment
1076199012,Inner Circle,29589504,0,3,3,4.5,4.5,Games
1076211312,PROF - 共通点で楽しむSNS,119186432,0,0,0,0,0,Photo & Video
1076216289,恋する幽霊-カレシ、死んでます。-,71929856,0,0,0,0,0,Games
1076237303,電球でテニスしてみた-無料で遊べるミニゲーム,67060736,0,0,0,0,0,Games
1076292594,The Bomb!,172889088,0,74,74,4,4,Games
1076297448,IAmNaughty – Dating App to Meet New People Online,40430592,0,463,5,3,2,Social Networking
1076350557,Twisty Wheel,192272384,0,3148,330,4.5,4.5,Games
1076402133,Colorcube,37438464,0.99,119,20,4.5,5,Games
1076407343,Muslim Emoji,38044672,0,62,7,3.5,4.5,Entertainment
1076431520,Mystery Trackers: Winterpoint Tragedy - A Hidden Object Adventure (Full),934126592,6.99,91,91,4,4,Games
1076440502,A.P.E.X,74776576,0,96,96,4.5,4.5,Games
1076460598,ぼくのボッタクリBAR2 -全国制覇篇-,79084544,0,0,0,0,0,Games
1076468537,Flutter: Starlight,110692352,0,1714,33,4.5,4.5,Games
1076478016,ロボはつらいよ。～フルボッコタワー～アクション育成強化ゲーム！,178900992,0,0,0,0,0,Games
1076483949,VR Roller Coaster for Google Cardboard,113678336,0,266,171,3.5,4,Games
1076540771,Trapdoors,35696640,0,133,133,3.5,3.5,Games
1076592702,My Sweet Farm,83778560,0,17,0,4.5,0,Games
1076615810,WordBrain 2,150532096,0,4577,14,4.5,4.5,Games
1076619087,HISTORY Vault,51880960,0,239,24,4,4.5,Entertainment
1076683233,Quartz • News in a whole new way,45088768,0,1267,16,4,3.5,News
1076700027,Stirfry Stunts – We Bare Bears Cooking Game Starring Chef Ice Bear,366301184,0,525,234,4,4,Games
1076728632,Sparkwave,66155520,0,170,65,3.5,4,Games
1076751035,Tennis Bits,154455040,0,316,133,4,4.5,Games
1076802209,1000m Zombie Escape!,116008960,0,85,1,4,5,Games
1076806233,PINKFONG 123 Numbers,61712384,0,17,0,4.5,0,Education
1076834881,Jewel Mania: Valentine's,134692864,0,135,135,4,4,Games
1076843245,マンガモンスター 　無料マンガ/無料本/人気マンガ,43731968,0,0,0,0,0,Book
1076859004,Foodie - Delicious Camera for Food,44275712,0,144,4,3.5,2.5,Photo & Video
1076899352,Push the Arrow,63624192,0,62,1,3,2,Games
1076907164,The Build Battle : Mini Game With Worldwide Multiplayer,102461440,0.99,167,80,4,4,Games
1076985045,Weather by Tinybop,285985792,2.99,33,5,4,5,Education
1077024869,Nicki Minaj: The Empire,601800704,0,5196,357,4.5,4,Music
1077051430,Road to be King,150823936,0,158,6,4.5,4.5,Games
1077056423,Danse Macabre: Thin Ice - A Mystery Hidden Object Game (Full),1180584960,6.99,52,52,4.5,4.5,Games
1077142297,Catch Rate,28363776,0,691,12,4,4.5,Games
1077150310,League of Legends Friends,97852416,0,420,15,3.5,3.5,Social Networking
1077165876,謎解きあの人からメール,18913280,0,0,0,0,0,Book
1077188355,Go! No. MM! Even amateur exit the record?,41119744,0,0,0,0,0,Games
1077193099,LEAD ZAQ Battle Version,121710592,0,0,0,0,0,Games
1077219776,アニメスタジオ物語,108988416,4.99,0,0,0,0,Games
1077245487,番茄电玩城,134299648,0,0,0,0,0,Games
1077258209,主播炸金花,30192640,0,0,0,0,0,Games
1077302012,Crime City Real Action Simulator Theft kill shooting- sniper game,295357440,0,105,19,3,4,Games
1077346638,Star Knight,512762880,0.99,354,354,4.5,4.5,Games
1077483835,Fear for Sale: City of the Past HD - A Hidden Object Mystery (Full),2033625088,6.99,46,46,4.5,4.5,Games
1077565500,Dream City: Metropolis,162561024,0,2181,198,4,4,Games
1077576649,Protect The Planet,45170688,0,86,86,4,4,Games
1077585444,針の穴,15624192,0,0,0,0,0,Games
1077586834,ビルホッピング,13523968,0,0,0,0,0,Games
1077590028,Diner Dynasty,111960064,0,342,165,4,4.5,Games
1077611503,Anime Studio Story,185580544,4.99,65,3,4.5,4.5,Games
1077626197,iFleeing,438854656,0.99,69,13,2.5,3,Games
1077644533,State Council - Official Chinese government app,60169216,0,25,2,4,3,News
1077644883,iFleeing!,435667968,0.99,0,0,0,0,Games
1077707350,Chocolate Candy Party - Fudge Madness,117302272,0,66,2,3.5,1.5,Games
1077791959,iLive Pix - Spice Up Your Screen.,2147328,1.99,117,5,2,3.5,Lifestyle
1077809640,ChatMate for WhatsApp,26032128,2.99,148,1,4,5,Social Networking
1077829105,Romulus APUSH Review,18200576,3.99,28,23,3.5,3.5,Education
1077864246,"Word Flow Keyboard - GIF, swipe, custom theme",92122112,0,3213,372,4,3.5,Utilities
1077871641,SongFlip - Free Music Streamer,32579584,0,5004,1883,4.5,4.5,Music
1077954869,Kill the Plumber World,70197248,2.99,69,37,4,4,Games
1078031633,Fix My Car: Classic Muscle Mods Mechanic - Junkyard Blitz!,102511616,1.99,26,26,4.5,4.5,Games
1078050410,Animately - Live Wallpapers,26862592,1.99,233,11,1.5,1.5,Entertainment
1078051960,おやじが跳ぶ,22475776,0,0,0,0,0,Games
1078142098,ナイトメアハーレム 女性向け恋愛ゲーム！乙女げーむ,118202368,0,0,0,0,0,Games
1078160821,Wooden Block Puzzle - Wood jigsaw fit 1010 matrix,50578432,0,44237,1219,4.5,5,Games
1078169958,競馬予想 アプリ！馬券予想で収支アップ！競馬 jra 攻略！,4947968,0,0,0,0,0,Entertainment
1078170269,Ice Road Trucker Parking Simulator 2 a Real Monster Truck Car Park Racing Game,230511616,0,228,228,4.5,4.5,Games
1078180470,Pop The Circle!,175391744,0,304,71,4,4,Games
1078203264,Pocket Rush,386605056,0,85,4,4,4,Games
1078203772,Golf Island,78748672,0,702,396,4.5,4.5,Games
1078214852,金钱谷软件-活期手机金融投资理财平台!,19781632,0,0,0,0,0,Finance
1078297893,Cookie Cats - a singing puzzle adventure,173197312,0,3687,31,5,4.5,Games
1078412469,AirParrot Remote,20189184,7.99,17,9,2.5,2,Photo & Video
1078542442,FixYou-無料でチャットトークができるSNSマッチングアプリ,44669952,0,0,0,0,0,Social Networking
1078553808,FINAL FANTASY BRAVE EXVIUS,108917760,0,28187,38,4.5,4,Games
1078560217,Stickman Forest Swing,89943040,0,18,18,3.5,3.5,Games
1078560336,No Limit Racer,65764352,0,40,40,3.5,3.5,Games
1078573759,Dream Defense,237266944,0,432,1,4.5,5,Games
1078591208,لغز الماضي - اربع اجزاء,313783296,1.99,11,11,4,4,Games
1078599766,Simulator Hoverboard,66310144,0,2198,41,2,1.5,Games
1078643602,WordWhizzle,68079616,0,56054,2972,4.5,4.5,Games
1078665338,Delish Eatmoji Keyboard,29717504,0,154,1,2.5,2,Food & Drink
1078677054,minimize,67985408,2.99,37,8,4,4.5,Games
1078812538,花札Online,209218560,0,0,0,0,0,Games
1078819328,Pokémon Duel,184539136,0,7868,158,3.5,4,Games
1078934052,Blitzrechnen 2. Klasse - Mathe lernen in der Grundschule mit Klett nach dem offiziellen Lehrplan,400217088,3.99,0,0,0,0,Education
1078967478,Summer Vacation - Fun at the Beach,95689728,0,144,44,4,4,Games
1079094909,Custom Cam,17545216,1.99,5,0,1.5,0,Photo & Video
1079178967,Soundtrack Attack - Steven Universe Rhythm Runner,775102464,0,1872,127,4,4,Games
1079253434,The Walking Dead: Michonne - A Telltale Miniseries,904699904,4.99,303,134,3,3,Games
1079272952,Dot Empires,110882816,0,47,22,2.5,3,Games
1079316669,CelebrityCamera!,13538304,0,0,0,0,0,Entertainment
1079321578,"I, Viking",506650624,0,447,1,4.5,5,Games
1079464948,Mekorama,9348096,0,8157,6871,4.5,4.5,Games
1079527277,Save Dan,515490816,0,571,35,4,4,Games
1079527526,Asterix and Friends,167136256,0,219,5,4.5,4,Games
1079607960,Oh She Glows - Healthy Plant-Based Recipes,69006336,1.99,764,22,5,4.5,Food & Drink
1079643338,Mystery Case Files: Key To Ravenhearst - A Mystery Hidden Object Game (Full),1151292416,6.99,134,62,4.5,4,Games
1079644135,Droppy Balls!,34074624,0,791,257,4.5,4.5,Games
1079658714,Redemption Cemetery: Clock of Fate - A Mystery Hidden Object Game (Full),1286004736,6.99,53,53,4,4,Games
1079673793,Off the Record: Liberty Stone - A Mystery Hidden Object Game (Full),783089664,6.99,57,57,4,4,Games
1079758987,【難問謎解き】ねこ神様はクイズ好き？,73467904,0,0,0,0,0,Book
1079800951,永生劫 — 单机回合仙侠RPG,138480640,0,13,7,5,4.5,Games
1079843974,Wizard Swipe,59842560,0,226,12,4.5,4.5,Games
1079852672,Build Away! - Idle City Game,162522112,0,3065,47,4.5,4.5,Games
1079971086,Subliminal Realms: The Masterpiece HD - A Hidden Object Mystery (Full),1043179520,6.99,115,115,4.5,4.5,Games
1079974548,Busy Water,98591744,3.99,13,6,3.5,3,Education
1079977734,Final Cut: Fame Fatale - A Hidden Object Adventure (Full),890288128,6.99,57,1,3.5,2,Games
1080114119,Pixomatic - layer based photo editor,117997568,4.99,1396,11,4.5,5,Photo & Video
1080169657,Circle Affinity,46349312,0,140,140,4.5,4.5,Games
1080200089,LOUD on Planet X,761393152,2.99,23,23,3,3,Games
1080235395,理财咖(管家版)-金融投资理财产品多样的手机理财工具!,17540096,0,0,0,0,0,Finance
1080236551,Pug's Quest,163494912,2.99,38,38,4,4,Games
1080243808,Arcadecraft,150849536,0.99,21,8,3.5,4,Games
1080248000,Romwe shopping- Fashion Clothing for women,38983680,0,8558,459,5,4.5,Shopping
1080257114,Brick Rage - Not for the Weak Heart,88905728,0,108,12,4,4,Games
1080262235,ねことダンボール,165396480,0,0,0,0,0,Games
1080290867,Garfield: My BIG FAT Diet,294095872,0,236,10,4,4.5,Games
1080294836,Jumping Balls!,151495680,0,225,52,4,4,Games
1080310524,VPN Pro | Lifetime Proxy & Best VPN by Betternet,12062720,49.99,207,36,4.5,5,Business
1080340345,Qu'est-ce que je sais vraiment ?,17957888,0,0,0,0,0,Entertainment
1080345135,Heavy Metal Tennis Training,64642048,0,107,12,3,4,Games
1080369552,Fire and Fury: English Civil War,282439680,1.99,5,1,4,5,Games
1080434313,FabFocus - portraits with depth and bokeh,83113984,3.99,244,163,4,4.5,Photo & Video
1080465588,The Curio Society: Eclipse over Mesina HD - A Hidden Object Mystery (Full),1543919616,6.99,71,71,4,4,Games
1080487957,Stack,115195904,0,69368,28389,4.5,4.5,Games
1080497972,WKC Dog Show 2017,15362048,0,30,10,2.5,4,Sports
1080533223,Iron Mission- classic arcade shoot'em up,165141504,0,14,10,3,3.5,Games
1080541663,美播 - 玩不尽的真人游戏,248061952,0,1,1,5,5,Social Networking
1080544164,烈焰王座-称霸魔法帝国的策略游戏,74121216,0,0,0,0,0,Games
1080545293,ナニワ金融道　全巻無料のマンガアプリ,38322176,0,1,1,4,4,Book
1080558477,ねこあわせ。,19578880,0,0,0,0,0,Games
1080563307,こっち見んなwww,15789056,0,0,0,0,0,Games
1080565581,マイにゃんカフェ,98841600,0,0,0,0,0,Games
1080605845,Police Chase Race,172044288,0,59,22,4,4,Games
1080608190,Galaxy Reavers-Space Strategy game(RTS),402762752,0,2778,472,4.5,4.5,Games
1080634585,Barbie Dreamtopia - Magical Hair,471601152,0,1079,35,4.5,4,Entertainment
1080654588,Furniture Mod PE,34369536,1.99,63,12,1.5,1.5,Games
1080661330,One Tap Tennis,125418496,0,779,161,4,4,Games
1080767538,Stack the States® 2,157441024,2.99,158,70,4.5,4.5,Education
1080778007,Cops - On Patrol,539533312,0,151,96,3.5,4.5,Games
1080816579,Animation Throwdown: The Quest for Cards,358231040,0,18141,255,4.5,4.5,Games
1080869737,謎解き赤い封筒,73730048,0,0,0,0,0,Book
1080940988,Live Wallpapers & Themes Free - Moving Backgrounds,73891840,0,708,23,4.5,4,Lifestyle
1080942226,"When you clear one,million yen CHANCE!!",43370496,0,0,0,0,0,Games
1080973177,Tennis Club Story,194174976,4.99,22,3,4.5,4.5,Games
1080980064,Stretch Dungeon,111543296,0,1087,1087,4,4,Games
1081079080,PAW Patrol Pups Take Flight HD,361667584,4.99,59,4,3,4,Education
1081079094,PAW Patrol Pups Take Flight,361182208,2.99,15,0,1.5,0,Education
1081106301,Drive Simulator 2016,190241792,1.99,19,15,4.5,4.5,Games
1081132110,Bouncing Ball 2,101236736,0,128,28,4,4,Games
1081132864,Risky Road,122281984,0,4226,1031,4.5,4.5,Games
1081221532,Hovercraft: Takedown - Custom Combat Cars,123773952,0,15290,523,4.5,4.5,Games
1081270431,どうして私じゃダメなの？,45325312,0,0,0,0,0,Games
1081295232,Suppin Detective: Expose their true visage!,83026944,0,0,0,0,0,Entertainment
1081404850,Car Factory Parking Simulator a Real Garage Repair Shop Racing Game,221317120,0,253,209,4,4,Games
1081431390,NCIS: Hidden Crimes,118456320,0,4222,318,4.5,4.5,Games
1081561570,Google Trips – Travel planner,55794688,0,329,40,3,3.5,Travel
1081593943,Immortal Love: Letter From The Past Collector's Edition - A Magical Hidden Object Game (Full),1121930240,6.99,82,7,4,4.5,Games
1081609724,Logic Traces,89832448,0,228,97,4.5,4,Games
1081612551,Sable Maze: Twelve Fears HD - A Mystery Hidden Object Game (Full),1254215680,6.99,83,83,3,3,Games
1081674942,AI • Scry: a remote viewing application powered by an alien psyche.,17954816,0.99,17,17,3,3,Entertainment
1081690522,ThemeKit,97818624,1.99,452,452,3.5,3.5,Utilities
1081734476,[GP]アナザーゴッドハーデス-奪われたZEUSver.-(パチスロゲーム),199159808,0,0,0,0,0,Games
1081737936,Anitore EX ～Let's train together！～,133673984,4.99,0,0,0,0,Health & Fitness
1081769613,壊して！無限ドリルランド,29508608,0,0,0,0,0,Games
1081832850,Handbrake Valet,66203648,0,1187,108,4,4.5,Games
1081839485,彼女の涙が僕を人間にした,69035008,0,0,0,0,0,Games
1081847121,INKS.,375656448,1.99,2869,277,4.5,4.5,Games
1081957053,Ominous Objects: Trail of Time HD (Full),1030500352,6.99,34,34,3.5,3.5,Games
1081977472,Dark Dimensions: Shadow Pirouette HD - A Scary Hidden Object Game (Full),1217041408,6.99,86,10,3,4,Games
1082069304,Sheenoji - The Charlie Sheen Keyboard,48333824,0.99,18,11,3.5,3,Entertainment
1082150954,Wildfulness - Unwind in nature and calm your mind,109873152,2.99,70,3,4,4,Health & Fitness
1082215066,Escape Game : Escape from Okinawa,36832256,0,2,2,5,5,Games
1082240310,脱出ゲーム 心霊学校からの脱出,487715840,0,0,0,0,0,Games
1082293885,【負けるが勝ち？】少数派に入れば勝利の7Beget,21757952,0,0,0,0,0,Games
1082309664,Multiplayer for Minecraft PE Server Pocket Edition,32445440,1.99,917,16,4.5,4.5,Entertainment
1082594539,The Enchanted Books,195170304,2.99,119,89,4.5,4.5,Games
1082671838,CITB MAP HS&E test 2016,24210432,5.99,0,0,0,0,Education
1082673403,CITB op/spec HS&E test 2016,24169472,5.99,0,0,0,0,Education
1082674903,NEO TURF MASTERS,53506048,2.99,96,38,4.5,4.5,Games
1082678255,Pugmoji sticker keyboard by The BatPug,61099008,1.99,76,22,3.5,2.5,Utilities
1082679672,SkillTwins Football Game,192502784,0,332,75,4.5,4.5,Games
1082764317,Haunted Legends: The Secret of Life - A Mystery Hidden Object Game (Full),1317195776,6.99,69,15,4.5,5,Games
1082781138,Tiny Sea Adventure,92748800,0,87,63,3.5,3.5,Games
1082793702,Bumper Jump,54568960,0,166,4,4.5,5,Games
1082836132,Win the White House,437022720,0,123,77,3.5,4,Education
1082891966,Wellbeyond Meditation for Kids,68709376,0,36,8,4,4,Health & Fitness
1082958318,Benzomoji,9922560,0.99,22,1,5,5,Entertainment
1082958327,Vetmoji,10045440,1.99,40,11,3,2.5,Entertainment
1082958340,Justmoji,11343872,1.99,914,64,5,4,Entertainment
1082965369,Vector 2,272344064,0,554,521,4.5,4.5,Games
1082986584,Mods for Pc & Addons for Minecraft Pocket Edition,33801216,1.99,2419,588,4.5,4.5,Entertainment
1083057569,GhostCodes - a discovery app for Snapchat,54652928,0,1313,223,4.5,4.5,Social Networking
1083107235,Evil Dead: Endless Nightmare,259914752,0,171,48,4.5,4.5,Games
1083174287,Lemon Lumberjack's Letter Mill,155712512,0,34,0,4.5,0,Education
1083229791,KleptoCats,391116800,0,13300,436,4.5,4.5,Games
1083345097,僕の妹が死んだ。,83909632,0,0,0,0,0,Games
1083356839,Monster Busters: Link Flash,125476864,0,42,0,4.5,0,Games
1083362092,Dog Mendonca,534096896,4.99,24,24,3.5,3.5,Games
1083367051,Les Anges,58943488,0,0,0,0,0,Entertainment
1083442831,Sudoku Pro Edition,8185856,2.99,56,6,3.5,2.5,Games
1083451870,Leap Day,196566016,0,3763,46,4.5,4.5,Games
1083708143,Walls & Balls,113096704,0,110,0,4,0,Games
1083801827,Note Rush: Learn Music Sight Reading + Piano Notes,224086016,3.99,45,3,4.5,4,Games
1083835330,ROMANCING SAGA 2,356268032,17.99,58,18,4,4,Games
1084084901,Teeter – Endless Arcade Balancer,112320512,0,50,16,4,3.5,Games
1084085985,RPG 偽りの物語 / ドット絵ロールプレイングゲーム,237879296,0.99,0,0,0,0,Games
1084133300,Fake Message - Make a fake lock screen,7939072,0.99,6,0,3,0,Entertainment
1084135698,Gravity Square!,151777280,0,58,10,2.5,2.5,Games
1084144010,My Town : School,406969344,2.99,138,86,4,4,Entertainment
1084153783,Black Hole Joyrider,30263296,0.99,8,8,2.5,2.5,Games
1084197093,Mersenne Melodic Percussion Synthesizer,5267456,5.99,17,3,4.5,4.5,Music
1084252650,Letter Soup - Word Game,88837120,0,18358,2426,4.5,4.5,Games
1084253570,金のフレーズ 〜「新TOEIC®TEST 出る単特急 金のフレーズ」収録 〜,85052416,4.99,0,0,0,0,Education
1084264750,Figure Skater - Girls Makeup & Dressup Salon Game,90331136,1.99,6,3,5,5,Games
1084290631,脳トレ物理パズル【キタコレ！】～IQの限界に挑めるパズルゲーム～ktkr,173859840,0,0,0,0,0,Games
1084331400,Folioscope,19379200,0,339,11,4.5,4.5,Entertainment
1084407935,Fear the Walking Dead: Dead Run–Tactical Runner,835548160,0,2533,174,4.5,4.5,Games
1084565679,Journey of 1000 Stars,29959168,1.99,22,22,4.5,4.5,Games
1084590704,Versus Run,213704704,0,766,320,4.5,4.5,Games
1084600612,Puzzlepops!,132981760,1.99,19,10,5,5,Games
1084644256,Shopping Mall Car Parking Simulator a Real Driving Racing Game,203485184,0,205,170,4,4,Games
1084682224,Alchemic Maze,65435648,2.99,17,2,5,5,Games
1084805156,Card Wars Kingdom - Adventure Time,997171200,0,4283,332,3.5,4,Games
1084841402,DreamWorks Friends - get ready for the day!,185370624,1.99,17,0,5,0,Education
1084860489,Chameleon Run,93931520,1.99,4580,2868,4.5,4.5,Games
1084930110,Minescape,79834112,0,84,23,3.5,4,Games
1084930849,King of Avalon: Dragon Warfare,191580160,0,3326,25,4,3.5,Games
1084979184,鬼畜三国-红将觉醒,213086208,0,0,0,0,0,Games
1084979604,轩辕剑叁外传之天之痕-正版经典仙侠授权,831783936,0,0,0,0,0,Games
1085000333,Crazy Truck!,79053824,0,14,3,4,2.5,Games
1085024470,live.ly - live video streaming,143863808,0,4145,18,3.5,4,Social Networking
1085096375,Final Kick VR - Virtual Reality free soccer game for Google Cardboard,218329088,0,18,18,4,4,Games
1085105198,Train Kit,32340992,2.99,66,0,4,0,Games
1085123968,Crypt of the NecroDancer Pocket Edition,1180269568,4.99,247,33,4.5,4.5,Games
1085131523,Hackers - Join the Cyberwar!,248681472,0,1759,87,4.5,4.5,Games
1085248903,Disney Princess: Charmed Adventures,617468928,0,164,20,3.5,3.5,Entertainment
1085272239,Guild of Dungeoneering,377589760,5.99,1232,152,4.5,5,Games
1085348419,Oz: Broken Kingdom™,955086848,0,4074,45,4.5,3.5,Games
1085401990,SLAAAASH ! -Cut and Smash ! refreshing Puzzle-,47260672,0,1,1,5,5,Games
1085429285,Hex Crush!,138152960,0,1202,13,4.5,4,Games
1085432257,Bernie Sandwiches - Run For The White House,46030848,0,472,66,4.5,4,Games
1085434420,【ひっぱりパズル】ズキュ〜〜〜〜ン！,85823488,0,0,0,0,0,Games
1085435111,君にはクリアできませんよ,6600704,0,0,0,0,0,Games
1085435354,ほぼ無理ゲー,21790720,0,0,0,0,0,Games
1085458374,五目並べ - オンライン対戦搭載！,48455680,0,0,0,0,0,Games
1085461253,YO-KAI WATCH Wibble Wobble,77443072,0,4275,69,4.5,4.5,Games
1085464876,Room Escape [SECRET CODE 2],68177920,0,20,3,5,5,Games
1085497387,香哈菜谱-最专业的家常菜谱大全 无广告版,42312704,0.99,0,0,0,0,Food & Drink
1085497631,謎解き,16080896,0,0,0,0,0,Book
1085543061,Smash Slots,113942528,0,663,192,4.5,4.5,Games
1085596938,Escape from the ICU room.,96123904,0,5,5,4,4,Games
1085617232,Moorish Kingdom,713567232,2.99,33,33,4,4,Games
1085652055,"Collageable - Photo Collage Maker, Pic Grid Free",90942464,0,5112,1764,4.5,4.5,Photo & Video
1085660579,Camping With Grandpa,110712832,2.99,25,3,3.5,3.5,Education
1085697317,Blocs Wave - Make & Record Music,70608896,0,158,7,4,4.5,Music
1085698206,Snail Bob 2,611215360,0,276,9,4.5,4,Games
1085730259,Curvulate,22950912,0,43,6,4,3.5,Games
1085768995,Fran Bow Chapter 1,114072576,1.99,57,47,3.5,3.5,Games
1085821901,Jottit,72340480,0,14,1,2,3,Productivity
1085829348,Dark Tales: Edgar Allan Poe’s The Tell-tale Heart - A Hidden Object Mystery (Full),871531520,6.99,61,61,3,3,Games
1085899628,FarmVille: Tropic Escape - Harvest in Paradise,204402688,0,16457,0,4.5,0,Games
1085908608,Able Black,312574976,1.99,876,812,5,5,Games
1085914246,SKATEmoji - Keyboard,24901632,1.99,14,2,3.5,1.5,Utilities
1085932108,CUBE 360°　～想像力×知能×反射神経～,22441984,0,0,0,0,0,Games
1085932516,勘違い探し（俺のこと・・・）,32477184,0,0,0,0,0,Games
1085978097,Pythonista 3,506323968,9.99,180,63,5,5,Productivity
1085985143,秒速で1億円 貢ぐ男　～美女キャラ集結！from ギャングロード JOKER～,72392704,0,0,0,0,0,Games
1086006702,MineSweeper　マインスイーパ無料,8053760,0,0,0,0,0,Games
1086015361,銀魂 公式連載アプリ〜銀魂の漫画が毎週１巻読めるアプリ〜,39901184,0,1,1,1,1,Book
1086101495,ZEDGE™ Wallpapers,61203456,0,2215,1076,3.5,5,Entertainment
1086126576,Cool Jigsaw Puzzles,342103040,0,63,1,4,2,Games
1086252028,Gravity Switch,43257856,0,1405,1016,4.5,4.5,Games
1086316112,Disney LOL,59685888,0,1259,77,4,4.5,Entertainment
1086354043,Flappy Bird : original version !,7298048,0,516,516,4.5,4.5,Games
1086378532,Fireboy and Watergirl: Online in the Forest Temple - Multiplayer Running and Adventure Game,108116992,0,3965,1360,3.5,4,Games
1086379636,Twisty Arrow - Shoot the Circle Wheel,80547840,0,4440,495,4.5,4,Games
1086391724,Wonder Keyboard: Sound Smart & Funny with AI,71102464,0,375,18,4.5,5,Utilities
1086451637,CHINGOJI,21342208,0.99,58,16,3,2,Entertainment
1086477428,Mixed Macho Arts,65502208,0.99,9,1,3,1,Games
1086502786,Goosebumps Night of Scares.,345457664,2.99,20,19,4.5,4.5,Games
1086519782,ST channel ［エスティーチャンネル］- 雑誌『セブンティーン』公式アプリ,73465856,0,0,0,0,0,News
1086539327,Live Wallpapers Pro by Themify - Dynamic Animated Themes and Backgrounds,24157184,2.99,154,17,4,4.5,Entertainment
1086548430,国金宝理财-15%年化收益的金融投资赚钱软件,48665600,0,0,0,0,0,Finance
1086577498,Puzzle Monster Quest - New MultiPlayer,1125521408,0,894,43,4.5,4.5,Games
1086617993,BlockyTime - Track your time no need to Start/Stop,11595776,1.99,9,1,5,5,Productivity
1086625206,Ball Escape!,131479552,0,48,25,3,3.5,Games
1086644209,Loop Mania,67451904,0,534,128,4.5,4.5,Games
1086647459,Independence Day Resurgence: Battle Heroes,275680256,0,523,22,4,3.5,Games
1086688310,ひとほろぼし,44026880,0,0,0,0,0,Games
1086758579,VR HORROR,107664384,0,241,145,3.5,3.5,Games
1086758987,Maps for Minecraft PE (Mine Maps for Pocket Edition),11220992,1.99,134,134,3,3,Entertainment
1086794447,Plummet Dash,24740864,0,194,194,4,4,Games
1086795798,Unstoppable: Highway Truck Racing Game,132173824,2.99,13,1,3.5,5,Games
1086799932,Surface: Return to Another World - A Hidden Object Adventure (Full),649999360,6.99,82,82,4.5,4.5,Games
1086859120,KINGDOM HEARTS Union χ[Cross],82377728,0,2984,241,4,2.5,Games
1086917828,Boooom!! -たった1発で爆破できますか？-,14064640,0,0,0,0,0,Games
1086929344,Dancing with the Stars: The Official Game,350794752,0,1098,27,4,4.5,Games
1086937448,High School Crush - My First Love,228554752,0,2003,1296,4.5,4.5,Games
1086964574,大根にしがみつく女子高生,93810688,0,10,7,5,5,Games
1086978383,LEGO® DC Super Heroes Mighty Micros,164455424,0,172,0,4,0,Games
1087011731,-The 穴通し3D- 君の記憶力x反射神経を問う! ～Mr.CURVEからの挑戦状 ～,147915776,0,0,0,0,0,Games
1087074229,Scotmoji - Scottish emoji-stickers!,67978240,0.99,53,2,2,2,Utilities
1087075743,Snakebird,124343296,0,401,401,3.5,3.5,Games
1087095011,Glasmoji - Glasgow emoji-stickers,66552832,0.99,1,1,3,3,Utilities
1087095785,Mancmoji - Manchester emoji-stickers!,71414784,0.99,0,0,0,0,Utilities
1087096070,Scousemoji - Liverpool emoji-stickers,66212864,0.99,0,0,0,0,Utilities
1087125014,Labyrinths of the World: Changing the Past HD - A Mystery Hidden Object Game (Full),1469082624,6.99,76,76,4.5,4.5,Games
1087200930,おかず甲子園,199826432,0,0,0,0,0,Games
1087266454,Move the Match - Matchstick Puzzles for Free,35869696,0,441,38,4,4.5,Games
1087273941,女性向けまとめ読みアプリ - pool（プール）-,89447424,0,0,0,0,0,Lifestyle
1087276648,イケメン革命◆アリスと恋の魔法 恋愛ゲーム,92517376,0,0,0,0,0,Games
1087280174,"Please,Dad. I wanna live.　おとうさん、おねがい。わたし生きたいよ。",73361408,0,0,0,0,0,Games
1087282720,Sloomy,76509184,0,241,22,4.5,4.5,Games
1087286731,Warp Shift,342428672,0,1178,918,4.5,4.5,Games
1087286874,Sausage Legend - Fighting Game,130111488,0,90,10,4.5,4,Games
1087287522,Brio - Don’t Fall!,41423872,0,56,56,3.5,3.5,Games
1087318096,Ridiculous Parking Simulator a Real Crazy Multi Car Driving Racing Game,331473920,0,43,43,4,4,Games
1087344255,TAP BRAIN - 1日5分の計算で頭が良くなるゲーム,44122112,0,0,0,0,0,Games
1087422283,Akuarella,99978240,1.99,7,7,5,5,Photo & Video
1087433788,Tap Hero,26119168,0,1444,182,4.5,4.5,Games
1087489471,War Tortoise,407088128,0,10555,1026,5,5,Games
1087490734,Emoji Blitz,15467520,0,999,999,4,4,Games
1087637812,Dash Heroes,57469952,0,2,2,4.5,4.5,Games
