Gas production,Gas consumption,Gas imports,Gas exports,Gas reserves,Coal production,Coal consumption,Coal imports,Coal exports,Coal reserves,Oil production,Oil consumption,Oil imports,Oil exports,Oil reserves,Coal consumption that is imported,Gas consumption that is imported,Oil consumption that is imported,Coal production that is exported,Gas production that is exported,Oil production that is exported,Gas production per capita,Gas consumption per capita,Gas imports per capita,Gas exports per capita,Gas reserves per capita,Coal production per capita,Coal consumption per capita,Coal imports per capita,Coal exports per capita,Coal reserves per capita,Oil production per capita,Oil consumption per capita,Oil imports per capita,Oil exports per capita,Oil reserves per capita,Population,Gas net imports,Coal net imports,Oil net imports,Gas net imports per capita,Coal net imports per capita,Oil net imports per capita,Entity,Year
850100000,6841000000,6401000000,410000000,76460000000,0,48130000,49090000,0,,46460,52620000,44340000,0,636000,,,,,,,38.45,309.4,289.5,18.55,3459,0,2.177,2.22,0,,0.002101,2.38,2.005,0,0.02877,22110000,5991000000,49090000,44340000,271,2.22,2.005,Taiwan,2001
930100000,8131000000,7201000000,0,76460000000,0,51230000,51810000,0,,51100,53330000,45690000,0,636000,,,,,,,41.78,365.2,323.5,0,3435,0,2.301,2.327,0,,0.002295,2.396,2.052,0,0.02857,22260000,7201000000,51810000,45690000,323.5,2.327,2.052,Taiwan,2002
830100000,8311000000,7481000000,0,76460000000,0,55570000,54670000,608,,53420,55840000,51770000,0,636000,,,,,,,37.03,370.7,333.7,0,3411,0,2.479,2.438,0.00002712,,0.002383,2.49,2.309,0,0.02837,22420000,7481000000,54670000,51770000,333.7,2.438,2.309,Taiwan,2003
850100000,9981000000,9131000000,0,76460000000,0,57410000,60510000,1012,,46460,57120000,58490000,0,636000,,,,,,,37.66,442.2,404.6,0,3388,0,2.544,2.681,0.00004484,,0.002058,2.531,2.591,0,0.02818,22570000,9131000000,60510000,58490000,404.6,2.681,2.591,Taiwan,2004
800100000,10410000000,9611000000,0,76460000000,0,59740000,60350000,921,,32400,57340000,60680000,0,636000,,,,,,,35.24,458.5,423.3,0,3368,0,2.631,2.658,0.00004056,,0.001427,2.525,2.673,0,0.02801,22710000,9611000000,60350000,60680000,423.3,2.658,2.673,Taiwan,2005
430100000,10630000000,10200000000,0,8411000000,0,62160000,62430000,707,,23580,57860000,58040000,0,378400,,,,,,,18.84,465.8,447,0,368.5,0,2.723,2.735,0.00003098,,0.001033,2.535,2.543,0,0.01658,22820000,10200000000,62430000,58040000,447,2.735,2.543,Taiwan,2006
380000000,11390000000,11010000000,0,8411000000,0,64840000,65410000,716,,17770,60640000,57510000,0,378400,,,,,,,16.58,496.8,480.3,0,366.9,0,2.828,2.853,0.00003123,,0.000775,2.645,2.508,0,0.01651,22930000,11010000000,65410000,57510000,480.3,2.853,2.508,Taiwan,2007
310000000,11670000000,11360000000,0,6230000000,0,62300000,64120000,1136,1000,16090,57150000,52980000,0,378400,,,,,,,13.47,507,493.6,0,270.7,0,2.707,2.786,0.00004935,0.00004344,0.0006988,2.483,2.302,0,0.01644,23020000,11360000000,64120000,52980000,493.6,2.786,2.302,Taiwan,2008
310000000,12100000000,11790000000,0,6230000000,0,60050000,59060000,956,1000,16030,56780000,52370000,0,378400,,,,,,,13.42,523.8,510.4,0,269.7,0,2.599,2.556,0.00004138,0.00004328,0.0006937,2.458,2.267,0,0.01638,23100000,11790000000,59060000,52370000,510.4,2.556,2.267,Taiwan,2009
260000000,15160000000,14900000000,0,6230000000,0,63240000,63970000,1369,1000,14230,59250000,50880000,0,378400,,,,,,,11.21,653.9,642.7,0,268.7,0,2.727,2.759,0.00005904,0.00004313,0.0006136,2.555,2.194,0,0.01632,23190000,14900000000,63970000,50880000,642.7,2.759,2.194,Taiwan,2010
290000000,16220000000,15930000000,0,6230000000,0,66760000,67480000,1043,1000,11320,54820000,46160000,0,378400,,,,,,,12.46,697.2,684.7,0,267.8,0,2.869,2.9,0.00004482,0.00004298,0.0004866,2.356,1.984,0,0.01626,23270000,15930000000,67480000,46160000,684.7,2.9,1.984,Taiwan,2011
397000000,15250000000,15180000000,0,6230000000,0,66180000,65740000,908,1000,11380,54310000,51390000,0,378400,,,,,,,17.01,653.1,650.1,0,266.9,0,2.835,2.816,0.00003889,0.00004283,0.0004875,2.326,2.201,0,0.01621,23350000,15180000000,65730000,51390000,650.1,2.816,2.201,Taiwan,2012
343000000,15600000000,15270000000,0,6230000000,0,66920000,67270000,1961,1000,11380,54470000,48620000,0,378400,,,,,,,14.65,665.9,652.1,0,266,0,2.857,2.872,0.00008373,0.0000427,0.000486,2.326,2.076,0,0.01616,23420000,15270000000,67260000,48620000,652.1,2.872,2.076,Taiwan,2013
341000000,18330000000,17990000000,0,6230000000,0,67120000,67100000,2931,1000,11380,55010000,50120000,0,378400,,,,,,,14.52,780.4,765.9,0,265.2,0,2.857,2.856,0.0001248,0.00004257,0.0004845,2.341,2.133,0,0.01611,23490000,17990000000,67090000,50120000,765.9,2.856,2.133,Taiwan,2014
336000000,19730000000,19390000000,0,6230000000,0,64800000,65980000,837,1000,11380,56570000,48850000,0,378400,,,,,,,14.26,837.5,823.2,0,264.5,0,2.751,2.801,0.00003553,0.00004245,0.0004831,2.401,2.074,0,0.01606,23560000,19390000000,65980000,48850000,823.2,2.801,2.074,Taiwan,2015
289000000,20570000000,20120000000,0,6230000000,0,65910000,65630000,1207,1000,11380,56820000,50070000,0,378400,,,,,,,12.24,871,851.7,0,263.8,0,2.791,2.779,0.00005111,0.00004234,0.0004819,2.406,2.12,0,0.01602,23620000,20120000000,65630000,50070000,851.7,2.779,2.12,Taiwan,2016
239000000,22460000000,22140000000,0,6230000000,0,60130000,67590000,1380,1000,11380,55180000,49500000,0,378400,,,,,,,10.1,948.8,935.3,0,263.2,0,2.54,2.855,0.00005829,0.00004224,0.0004808,2.331,2.091,0,0.01598,23670000,22140000000,67590000,49500000,935.3,2.855,2.091,Taiwan,2017
178300000,22410000000,22350000000,0,6230000000,0,67010000,66510000,1012,1000,11380,56370000,51460000,0,378400,,,,,,,7.515,944.4,942.1,0,262.6,0,2.824,2.803,0.00004265,0.00004215,0.0004797,2.376,2.169,0,0.01595,23730000,22350000000,66510000,51460000,942.1,2.803,2.169,Taiwan,2018
150600000,22000000000,22180000000,0,6230000000,0,64380000,67330000,1411,1000,11380,57960000,,,378400,,,,,,,6.335,925.6,932.7,0,262.1,0,2.708,2.832,0.00005935,0.00004206,0.0004787,2.438,,,0.01592,23770000,22180000000,67330000,,932.7,2.832,,Taiwan,2019
,,,0,6230000000,0,63100000,63260000,1441,,11380,51890000,,,378400,,,,,,,,,,0,261.6,0,2.649,2.656,0.0000605,,0.0004779,2.179,,,0.01589,23820000,,63260000,,,2.656,,Taiwan,2020
,,,,6230000000,,,,,,,,,,378400,,,,,,,,,,,261.2,,,,,,,,,,0.01586,23860000,,,,,,,Taiwan,2021
99970000,1900000000,1800000000,0,,414000,242600,14610,186000,,63880,1132000,0,0,,,,,,,,18.17,345.3,327.2,0,,0.07524,0.04409,0.002655,0.0338,,0.01161,0.2058,0,0,,5502000,1800000000,-171400,0,327.2,-0.03115,0,Tajikistan,1992
0,1400000000,1400000000,0,,374000,308400,14400,80000,,34840,900100,0,58.07,,,,,,,,0,250.3,250.3,0,,0.06687,0.05514,0.002575,0.0143,,0.006229,0.1609,0,0.00001038,,5593000,1400000000,-65600,-58.07,250.3,-0.01173,-0.00001038,Tajikistan,1993
33130000,1600000000,1600000000,0,,109000,81200,14200,42000,,23230,696800,0,11610,,,,,,,,5.834,281.7,281.7,0,,0.01919,0.0143,0.0025,0.007396,,0.00409,0.1227,0,0.002045,,5679000,1600000000,-27800,-11610,281.7,-0.004895,-0.002045,Tajikistan,1994
39080000,807100000,768000000,0,,41000,55000,14000,0,,29040,754900,0,0,,,,,,,,6.779,140,133.2,0,,0.007112,0.009541,0.002429,0,,0.005037,0.131,0,0,,5765000,768000000,14000,0,133.2,0.002429,0,Tajikistan,1995
28040000,1228000000,1200000000,0,,20000,38500,16500,0,,23230,876900,0,0,,,,,,,,4.792,209.9,205.1,0,,0.003418,0.00658,0.00282,0,,0.00397,0.1499,0,0,,5851000,1200000000,16500,0,205.1,0.00282,0,Tajikistan,1996
40000000,1140000000,1100000000,0,5664000000,17000,36000,19000,0,,29040,964000,0,0,1908000,,,,,,,6.737,192,185.3,0,953.8,0.002863,0.006062,0.0032,0,,0.004889,0.1623,0,0,0.3213,5938000,1100000000,19000,0,185.3,0.0032,0,Tajikistan,1997
60010000,1120000000,1060000000,0,5664000000,19000,31000,12000,0,,23230,1103000,0,5691,1908000,,,,,,,9.956,185.8,175.9,0,939.7,0.003152,0.005143,0.001991,0,,0.003854,0.1831,0,0.0009442,0.3166,6027000,1060000000,12000,-5691,175.9,0.001991,-0.0009442,Tajikistan,1998
60010000,1170000000,1110000000,0,5664000000,19000,23000,9500,0,,23230,1661000,0,6794,1908000,,,,,,,9.806,191.2,181.4,0,925.5,0.003105,0.003758,0.001552,0,,0.003796,0.2714,0,0.00111,0.3118,6120000,1110000000,9500,-6794,181.4,0.001552,-0.00111,Tajikistan,1999
40000000,1250000000,1210000000,0,5664000000,22000,29000,7000,0,,20850,228800,0,3775,1908000,,,,,,,6.435,201.1,194.7,0,911.1,0.003539,0.004665,0.001126,0,,0.003354,0.03681,0,0.0006072,0.3069,6216000,1210000000,7000,-3775,194.7,0.001126,-0.0006072,Tajikistan,2000
50010000,1300000000,1250000000,0,5664000000,24000,29000,5829,0,,18930,327300,0,3484,1908000,,,,,,,7.914,205.8,197.9,0,896.4,0.003798,0.00459,0.0009225,0,,0.002996,0.0518,0,0.0005514,0.302,6319000,1250000000,5829,-3484,197.9,0.0009225,-0.0005514,Tajikistan,2001
20000000,1190000000,1170000000,0,5664000000,36000,41000,5415,0,,17940,383400,0,6620,1908000,,,,,,,3.112,185.2,182.1,0,881.3,0.005602,0.00638,0.0008425,0,,0.002792,0.05965,0,0.00103,0.2969,6427000,1170000000,5415,-6620,182.1,0.0008425,-0.00103,Tajikistan,2002
40000000,1350000000,1310000000,0,5664000000,47000,53000,3050,0,,20440,341700,0,4239,1908000,,,,,,,6.115,206.4,200.3,0,865.8,0.007185,0.008102,0.0004663,0,,0.003125,0.05223,0,0.000648,0.2917,6542000,1310000000,3050,-4239,200.3,0.0004663,-0.000648,Tajikistan,2003
39000000,1389000000,1350000000,0,5664000000,93000,98000,1076,0,,14520,404200,0,4646,1908000,,,,,,,5.854,208.5,202.7,0,850.1,0.01396,0.01471,0.0001616,0,,0.002179,0.06068,0,0.0006973,0.2864,6662000,1350000000,1076,-4646,202.7,0.0001616,-0.0006973,Tajikistan,2004
41000000,1430000000,1390000000,0,5664000000,99000,103000,3844,0,,16220,350200,0,5923,1908000,,,,,,,6.04,210.7,204.8,0,834.3,0.01458,0.01517,0.0005661,0,,0.002389,0.05158,0,0.0008724,0.281,6789000,1390000000,3844,-5923,204.8,0.0005661,-0.0008724,Tajikistan,2005
36000000,1276000000,1240000000,0,5664000000,105000,109000,5218,0,,17420,436900,0,7026,1908000,,,,,,,5.201,184.3,179.1,0,818.2,0.01517,0.01575,0.0007538,0,,0.002517,0.06311,0,0.001015,0.2756,6923000,1240000000,5218,-7026,179.1,0.0007538,-0.001015,Tajikistan,2006
20000000,660100000,640100000,0,5664000000,181000,187000,6428,0,,16160,604800,0,3484,1908000,,,,,,,2.832,93.46,90.63,0,802,0.02563,0.02648,0.0009102,0,,0.002288,0.08564,0,0.0004933,0.2702,7063000,640100000,6428,-3484,90.63,0.0009102,-0.0004933,Tajikistan,2007
30000000,430100000,400000000,0,5664000000,199000,205000,6921,0,375000,13660,629800,0,2323,1908000,,,,,,,4.161,59.65,55.49,0,785.6,0.0276,0.02843,0.0009599,0,0.05201,0.001895,0.08736,0,0.0003222,0.2646,7210000,400000000,6921,-2323,55.49,0.0009599,-0.0003222,Tajikistan,2008
38000000,227000000,189000000,0,5664000000,202000,205000,2460,0,375000,12660,608900,0,4646,1908000,,,,,,,5.16,30.83,25.67,0,769.1,0.02743,0.02784,0.000334,0,0.05092,0.001719,0.08267,0,0.0006308,0.2591,7365000,189000000,2460,-4646,25.67,0.000334,-0.0006308,Tajikistan,2009
41000000,226000000,185000000,0,5664000000,200000,207000,2533,0,375000,12490,642700,0,4646,1908000,,,,,,,5.447,30.03,24.58,0,752.5,0.02657,0.0275,0.0003366,0,0.04982,0.001659,0.08538,0,0.0006172,0.2535,7527000,185000000,2533,-4646,24.58,0.0003366,-0.0006172,Tajikistan,2010
19000000,199000000,180000000,0,5664000000,236000,229000,3004,0,375000,12490,676900,0,0,1908000,,,,,,,2.469,25.86,23.39,0,735.8,0.03066,0.02975,0.0003903,0,0.04872,0.001622,0.08793,0,0,0.2479,7698000,180000000,3004,0,23.39,0.0003903,0,Tajikistan,2011
15000000,203000000,188000000,0,5664000000,412000,434000,7421,0,375000,12410,914300,0,0,1908000,,,,,,,1.905,25.78,23.88,0,719.3,0.05232,0.05511,0.0009423,0,0.04762,0.001576,0.1161,0,0,0.2423,7875000,188000000,7421,0,23.88,0.0009423,0,Tajikistan,2012
13000000,211000000,198000000,0,5664000000,516000,526000,7500,0,375000,11960,1066000,0,4646,1908000,,,,,,,1.613,26.18,24.57,0,702.7,0.06402,0.06526,0.0009305,0,0.04653,0.001484,0.1322,0,0.0005764,0.2367,8060000,198000000,7500,-4646,24.57,0.0009305,-0.0005764,Tajikistan,2013
12000000,224000000,212000000,0,5664000000,878000,889000,1720,0,375000,11960,1313000,0,3949,1908000,,,,,,,1.454,27.15,25.69,0,686.3,0.1064,0.1077,0.0002085,0,0.04544,0.001449,0.1591,0,0.0004785,0.2312,8253000,212000000,1720,-3949,25.69,0.0002085,-0.0004785,Tajikistan,2014
20000000,20000000,0,0,5664000000,1042000,1054000,11800,0,375000,10550,1282000,0,3949,1908000,,,,,,,2.366,2.366,0,0,670,0.1233,0.1247,0.001395,0,0.04436,0.001248,0.1516,0,0.0004671,0.2257,8454000,0,11800,-3949,0,0.001395,-0.0004671,Tajikistan,2015
19000000,19000000,0,0,5664000000,1361000,1380000,19330,0,375000,10450,1380000,0,0,1908000,,,,,,,2.193,2.193,0,0,653.8,0.1571,0.1593,0.002232,0,0.04329,0.001206,0.1592,0,0,0.2202,8664000,0,19330,0,0,0.002232,0,Tajikistan,2016
18980000,18980000,0,0,5664000000,1760000,1781000,20590,0,375000,18350,1221000,0,0,1908000,,,,,,,2.137,2.137,0,0,637.8,0.1982,0.2005,0.002318,0,0.04223,0.002066,0.1374,0,0,0.2149,8880000,0,20590,0,0,0.002318,0,Tajikistan,2017
18380000,72730000,54350000,0,5664000000,1907000,1935000,28310,0,375000,18350,1290000,52500,0,1908000,,,,,,,2.019,7.991,5.972,0,622.4,0.2095,0.2127,0.00311,0,0.04121,0.002016,0.1418,0.005768,0,0.2097,9101000,54350000,28310,52500,5.972,0.00311,0.005768,Tajikistan,2018
18220000,157600000,139400000,0,5664000000,2028000,2056000,28180,0,375000,18350,1523000,,,1908000,,,,,,,1.955,16.91,14.96,0,607.7,0.2176,0.2206,0.003024,0,0.04023,0.001969,0.1634,,,0.2047,9321000,139400000,28180,,14.96,0.003024,,Tajikistan,2019
,,,0,5664000000,2103000,2156000,52990,0,,18350,,,,1908000,,,,,,,,,,0,593.9,0.2205,0.2261,0.005556,0,,0.001924,,,,0.2,9538000,,52990,,,0.005556,,Tajikistan,2020
,,,,5664000000,,,,,,,,,,1908000,,,,,,,,,,,580.9,,,,,,,,,,0.1957,9750000,,,,,,,Tajikistan,2021
0,0,,,24020000000,0,0,0,0,,0,754900,722400,0,0,,,,,,,0,0,,,1295,0,0,0,0,,0,0.04072,0.03897,0,0,18540000,,0,722400,,0,0.03897,Tanzania,1980
0,0,,,24020000000,0,0,0,0,,0,929100,628300,0,0,,,,,,,0,0,,,1256,0,0,0,0,,0,0.04859,0.03286,0,0,19120000,,0,628300,,0,0.03286,Tanzania,1981
0,0,,,24020000000,0,0,0,0,,0,871000,650400,0,0,,,,,,,0,0,,,1218,0,0,0,0,,0,0.04416,0.03298,0,0,19720000,,0,650400,,0,0.03298,Tanzania,1982
0,0,,,5664000000,0,0,0,0,,0,754900,650400,0,0,,,,,,,0,0,,,278.4,0,0,0,0,,0,0.03711,0.03197,0,0,20340000,,0,650400,,0,0.03197,Tanzania,1983
0,0,,,5664000000,0,0,0,0,,0,871000,656200,0,0,,,,,,,0,0,,,269.9,0,0,0,0,,0,0.04151,0.03127,0,0,20980000,,0,656200,,0,0.03127,Tanzania,1984
0,0,,,5664000000,0,0,0,0,,0,871000,708500,0,0,,,,,,,0,0,,,261.8,0,0,0,0,,0,0.04026,0.03275,0,0,21630000,,0,708500,,0,0.03275,Tanzania,1985
0,0,,,22660000000,0,0,0,0,,0,1046000,662000,0,0,,,,,,,0,0,,,1016,0,0,0,0,,0,0.04693,0.02969,0,0,22300000,,0,662000,,0,0.02969,Tanzania,1986
0,0,,,84960000000,0,0,0,0,,0,923300,638800,0,0,,,,,,,0,0,,,3699,0,0,0,0,,0,0.04019,0.02781,0,0,22970000,,0,638800,,0,0.02781,Tanzania,1987
0,0,,,116100000000,0,0,0,0,,0,987200,642300,0,0,,,,,,,0,0,,,4905,0,0,0,0,,0,0.0417,0.02713,0,0,23670000,,0,642300,,0,0.02713,Tanzania,1988
0,0,,,116100000000,2750,2750,0,0,,0,952300,642300,0,0,,,,,,,0,0,,,4756,0.0001127,0.0001127,0,0,,0,0.03901,0.02631,0,0,24410000,,0,642300,,0,0.02631,Tanzania,1989
0,0,0,0,116100000000,6875,6875,0,0,,0,1051000,646900,0,0,,,,,,,0,0,0,0,4607,0.0002728,0.0002728,0,0,,0,0.0417,0.02567,0,0,25200000,0,0,646900,0,0,0.02567,Tanzania,1990
0,0,0,0,116100000000,11000,11000,0,0,,0,871000,666600,0,0,,,,,,,0,0,0,0,4456,0.0004222,0.0004222,0,0,,0,0.03343,0.02558,0,0,26060000,0,0,666600,0,0,0.02558,Tanzania,1991
0,0,0,0,116100000000,22000,22000,0,0,,0,958200,583000,0,0,,,,,,,0,0,0,0,4307,0.000816,0.000816,0,0,,0,0.03554,0.02162,0,0,26960000,0,0,583000,0,0,0.02162,Tanzania,1992
0,0,0,0,116100000000,44000,44000,0,0,,0,993000,671300,0,0,,,,,,,0,0,0,0,4164,0.001578,0.001578,0,0,,0,0.03561,0.02407,0,0,27890000,0,0,671300,0,0,0.02407,Tanzania,1993
0,0,0,0,116100000000,46000,46000,0,0,,0,894300,673600,0,0,,,,,,,0,0,0,0,4033,0.001598,0.001598,0,0,,0,0.03106,0.0234,0,0,28790000,0,0,673600,0,0,0.0234,Tanzania,1994
0,0,0,0,116100000000,44000,44090,85.41,0,,0,871000,720100,0,0,,,,,,,0,0,0,0,3916,0.001484,0.001487,0.000002881,0,,0,0.02938,0.02429,0,0,29650000,0,85.41,720100,0,0.000002881,0.02429,Tanzania,1995
0,0,0,0,56640000000,57000,59710,2713,0,,0,876900,609700,0,0,,,,,,,0,0,0,0,1860,0.001872,0.001961,0.00008912,0,,0,0.0288,0.02003,0,0,30440000,0,2713,609700,0,0.00008912,0.02003,Tanzania,1996
0,0,0,0,20560000000,28000,37230,9225,0,,0,882700,538900,0,0,,,,,,,0,0,0,0,659.1,0.0008977,0.001193,0.0002957,0,,0,0.0283,0.01728,0,0,31190000,0,9225,538900,0,0.0002957,0.01728,Tanzania,1997
0,0,0,0,27750000000,45000,57510,12510,0,,0,900100,598100,0,0,,,,,,,0,0,0,0,869.4,0.00141,0.001801,0.0003918,0,,0,0.02819,0.01874,0,0,31920000,0,12510,598100,0,0.0003918,0.01874,Tanzania,1998
0,0,0,0,27750000000,75000,75000,11850,0,,0,940700,566800,0,0,,,,,,,0,0,0,0,849.2,0.002295,0.002295,0.0003625,0,,0,0.02878,0.01734,0,0,32680000,0,11850,566800,0,0.0003625,0.01734,Tanzania,1999
0,0,0,0,27750000000,79190,72600,11880,0,,0,990800,0,0,0,,,,,,,0,0,0,0,828.5,0.002364,0.002167,0.0003546,0,,0,0.02958,0,0,0,33500000,0,11880,0,0,0.0003546,0,Tanzania,2000
0,0,0,0,27750000000,77790,78560,14250,0,,0,1107000,232.3,0,0,,,,,,,0,0,0,0,807.1,0.002262,0.002285,0.0004144,0,,0,0.0322,0.000006755,0,0,34390000,0,14250,232.3,0,0.0004144,0.000006755,Tanzania,2001
0,0,0,0,22660000000,79210,84520,13270,0,,0,1272000,0,0,0,,,,,,,0,0,0,0,641.2,0.002242,0.002392,0.0003756,0,,0,0.036,0,0,0,35330000,0,13270,0,0,0.0003756,0,Tanzania,2002
0,0,0,0,22660000000,54610,64900,10290,3.028,,0,1358000,58.07,0,0,,,,,,,0,0,0,0,623.5,0.001503,0.001786,0.0002832,8.333e-8,,0,0.03737,0.000001598,0,0,36340000,0,10290,58.07,0,0.0002831,0.000001598,Tanzania,2003
118900000,118900000,0,0,22660000000,65040,78260,27530,0.905,,0,1722000,0,0,0,,,,,,,3.182,3.182,0,0,606.1,0.00174,0.002094,0.0007364,2.421e-8,,0,0.04608,0,0,0,37380000,0,27520,0,0,0.0007363,0,Tanzania,2004
407800000,407800000,0,0,22660000000,30800,69890,39090,8.993,,0,1754000,116.1,0,0,,,,,,,10.61,10.61,0,0,589.2,0.0008009,0.001818,0.001017,2.339e-7,,0,0.04562,0.000003021,0,0,38450000,0,39080,116.1,0,0.001016,0.000003021,Tanzania,2005
504100000,504100000,0,0,22660000000,17940,59210,41280,17.08,,0,1829000,232.3,0,0,,,,,,,12.75,12.75,0,0,572.9,0.0004536,0.001497,0.001044,4.319e-7,,0,0.04624,0.000005873,0,0,39550000,0,41270,232.3,0,0.001043,0.000005873,Tanzania,2006
530100000,530100000,0,0,6514000000,27200,65220,38020,0.2,,0,1761000,580.7,0,0,,,,,,,13.03,13.03,0,0,160.1,0.0006686,0.001603,0.0009347,4.916e-9,,0,0.04328,0.00001427,0,0,40680000,0,38020,580.7,0,0.0009347,0.00001427,Tanzania,2007
560700000,560700000,0,0,6514000000,15240,86630,34990,2.253,269000,0,1817000,522.6,0,0,,,,,,,13.4,13.4,0,0,155.6,0.0003642,0.00207,0.000836,5.383e-8,0.006427,0,0.04341,0.00001249,0,0,41850000,0,34990,522.6,0,0.000836,0.00001249,Tanzania,2008
658100000,658100000,0,0,6514000000,53950,88270,34370,55,269000,0,1686000,0,0,0,,,,,,,15.28,15.28,0,0,151.2,0.001253,0.002049,0.000798,0.000001277,0.006245,0,0.03913,0,0,0,43070000,0,34320,0,0,0.0007967,0,Tanzania,2009
780100000,780100000,0,0,6514000000,67330,95670,36090,259.6,269000,0,2018000,290.4,0,0,,,,,,,17.59,17.59,0,0,146.9,0.001518,0.002157,0.0008137,0.000005853,0.006066,0,0.0455,0.000006547,0,0,44350000,0,35830,290.4,0,0.0008079,0.000006547,Tanzania,2010
500100000,500100000,0,0,6514000000,80710,102700,37360,137,269000,0,2550000,580.7,0,0,,,,,,,10.95,10.95,0,0,142.6,0.001767,0.002249,0.0008179,0.000002999,0.00589,0,0.05583,0.00001271,0,0,45670000,0,37220,580.7,0,0.0008149,0.00001271,Tanzania,2011
580100000,580100000,0,0,6514000000,78670,114200,43950,8387,269000,0,3263000,58.07,0,0,,,,,,,12.33,12.33,0,0,138.4,0.001672,0.002428,0.0009341,0.0001783,0.005717,0,0.06934,0.000001234,0,0,47050000,0,35570,58.07,0,0.0007559,0.000001234,Tanzania,2012
650100000,650100000,0,0,6514000000,84770,91280,32960,26450,269000,0,3434000,0,0,0,,,,,,,13.41,13.41,0,0,134.3,0.001749,0.001883,0.0006798,0.0005455,0.005548,0,0.07082,0,0,0,48480000,0,6511,0,0,0.0001343,0,Tanzania,2013
559200000,559200000,0,0,6514000000,246000,263500,41530,23990,269000,0,3409000,6562,0,0,,,,,,,11.19,11.19,0,0,130.4,0.004924,0.005275,0.0008312,0.0004802,0.005384,0,0.06823,0.0001313,0,0,49960000,0,17540,6562,0,0.000351,0.0001313,Tanzania,2014
668800000,668800000,0,0,6514000000,257000,286200,52640,23460,269000,0,3161000,0,0,0,,,,,,,12.99,12.99,0,0,126.5,0.004992,0.005559,0.001023,0.0004556,0.005225,0,0.0614,0,0,0,51480000,0,29180,0,0,0.0005669,0,Tanzania,2015
899300000,899300000,0,0,6514000000,276000,265800,38310,48550,269000,0,3194000,0,0,0,,,,,,,16.95,16.95,0,0,122.8,0.005203,0.00501,0.0007222,0.0009153,0.005071,0,0.06021,0,0,0,53050000,0,-10240,0,0,-0.0001931,0,Tanzania,2016
946900000,946900000,0,0,6514000000,559000,494100,1229,66130,269000,0,3136000,0,0,0,,,,,,,17.32,17.32,0,0,119.2,0.01023,0.00904,0.00002248,0.00121,0.004921,0,0.05737,0,0,0,54660000,0,-64900,0,0,-0.001187,0,Tanzania,2017
1272000000,1272000000,0,0,6514000000,628000,468800,635.8,159900,269000,0,3194000,0,0,0,,,,,,,22.6,22.6,0,0,115.7,0.01115,0.008325,0.00001129,0.002839,0.004777,0,0.05672,0,0,0,56310000,0,-159200,0,0,-0.002827,0,Tanzania,2018
1379000000,1379000000,0,0,6514000000,712100,549300,210.6,163000,269000,0,3065000,,,0,,,,,,,23.77,23.77,0,0,112.3,0.01228,0.00947,0.000003631,0.002811,0.004638,0,0.05284,,,0,58010000,0,-162800,,0,-0.002807,,Tanzania,2019
,,0,0,6514000000,712000,576500,37.19,125900,,0,,,,0,,,,,,,,,0,0,109,0.01192,0.009652,6.226e-7,0.002107,,0,,,,0,59730000,0,-125800,,0,-0.002106,,Tanzania,2020
,,,,6514000000,,,,,,,,,,0,,,,,,,,,,,105.9,,,,,,,,,,0,61500000,,,,,,,Tanzania,2021
0,0,,,226600000000,1525000,1542000,50000,0,,17420,13010000,9261000,0,0,,,,,,,0,0,,,4782,0.03219,0.03255,0.001055,0,,0.0003677,0.2746,0.1955,0,0,47370000,,50000,9261000,,0.001055,0.1955,Thailand,1980
1133000000,1133000000,,,226600000000,1723000,1764000,45000,0,,17420,12430000,10180000,0,0,,,,,,,23.44,23.44,,,4688,0.03565,0.0365,0.0009312,0,,0.0003605,0.2571,0.2107,0,0,48330000,,45000,10180000,,0.0009312,0.2107,Thailand,1981
1331000000,1331000000,,,339800000000,2272000,2203000,174000,0,,348400,11560000,9475000,0,0,,,,,,,27.02,27.02,,,6899,0.04613,0.04473,0.003533,0,,0.007074,0.2346,0.1924,0,0,49260000,,174000,9475000,,0.003533,0.1924,Thailand,1982
1614000000,1614000000,,,311500000000,2156000,2092000,142000,0,,638800,12430000,9601000,0,16380000,,,,,,,32.17,32.17,,,6209,0.04297,0.0417,0.00283,0,,0.01273,0.2477,0.1914,0,0.3264,50170000,,142000,9601000,,0.00283,0.1914,Thailand,1983
1982000000,1982000000,,,240700000000,2493000,2533000,134000,0,,1045000,13530000,8517000,0,7155000,,,,,,,38.8,38.8,,,4711,0.04879,0.04958,0.002623,0,,0.02046,0.2648,0.1667,0,0.14,51090000,,134000,8517000,,0.002623,0.1667,Thailand,1984
3625000000,3625000000,,,167100000000,5188000,3897000,246000,0,,1974000,13070000,8496000,0,24800000,,,,,,,69.67,69.67,,,3212,0.09972,0.07491,0.004728,0,,0.03795,0.2511,0.1633,0,0.4768,52030000,,246000,8496000,,0.004728,0.1633,Thailand,1985
3172000000,3172000000,,,152900000000,5538000,5262000,221700,0,,2032000,13610000,9033000,0,17010000,,,,,,,59.87,59.87,,,2887,0.1045,0.09932,0.004185,0,,0.03836,0.2568,0.1705,0,0.3211,52980000,,221700,9033000,,0.004185,0.1705,Thailand,1986
