time,rad_flow,fpv_close,fpv_open,high,bypass,bpv_close,bpv_open,class
11859,37,0,80,0,26,11,43,54,10
11860,49,0,110,-3,50,29,61,61,0
11861,75,3,79,3,-42,0,4,123,120
11862,52,5,81,0,52,0,29,30,0
11863,37,0,106,0,24,-20,68,82,14
11864,37,0,77,0,26,15,40,51,10
11865,48,2,80,0,46,0,32,34,2
11866,49,3,80,0,50,2,31,31,0
11867,43,0,84,-1,42,0,42,43,2
11868,56,0,79,0,56,1,23,22,0
11869,40,0,87,-1,38,-2,47,48,2
11870,55,-3,98,1,46,0,42,51,8
11871,37,0,94,0,34,15,57,61,4
11872,49,3,81,0,50,1,32,32,0
11873,37,0,81,0,28,20,44,52,8
11874,49,1,85,0,50,0,36,36,0
11875,37,0,76,6,34,0,39,43,4
11876,84,-2,88,0,6,0,4,83,80
11877,37,0,75,-3,36,0,38,39,0
11878,49,5,77,0,50,7,28,28,0
11879,47,4,78,-1,46,0,31,32,0
11880,41,0,76,0,42,4,35,35,0
11881,49,0,106,-5,46,-10,58,60,2
11882,55,0,93,0,8,26,37,85,48
11883,51,0,80,0,50,-5,29,31,2
11884,45,0,81,5,44,0,36,37,2
11885,49,0,95,5,50,12,47,46,0
11886,55,0,92,0,30,0,36,61,24
11887,53,0,86,0,52,-23,32,34,2
11888,37,0,79,0,24,4,42,55,14
11889,40,0,102,0,38,0,62,63,2
11890,37,-23,106,-2,34,-3,69,72,4
11891,37,0,77,0,-22,-1,41,101,60
11892,37,0,74,0,28,22,38,46,8
11893,47,0,88,8,46,0,40,41,0
11894,37,0,76,-7,28,-5,39,47,8
11895,55,-3,92,0,54,-3,37,38,2
11896,63,-1,111,0,62,0,48,49,0
11897,37,1,80,0,8,9,43,72,30
11898,47,3,85,-1,46,0,38,39,0
11899,102,0,103,0,70,-19,1,33,32
11900,37,-1,106,258,34,-9,69,72,4
11901,55,-5,91,0,56,24,35,34,0
11902,49,3,79,1,46,-12,30,32,2
11903,45,-2,86,0,44,-11,41,42,2
11904,42,2,77,0,42,0,34,35,2
11905,55,0,77,0,18,381,21,59,38
11906,48,1,83,8,46,0,35,36,2
11907,52,0,80,0,52,-3,27,28,0
11908,37,0,76,6,34,0,39,42,2
11909,56,0,97,0,44,-23,41,53,12
11910,55,-3,108,0,54,-5,52,53,2
11911,37,0,76,13,24,0,39,53,14
11912,37,0,77,0,36,17,40,41,0
11913,46,0,87,4,46,0,41,41,0
11914,45,0,83,0,44,-3,38,39,2
11915,49,0,95,0,50,22,47,46,0
11916,62,0,109,8,60,0,47,49,2
11917,37,0,104,0,18,3,66,86,20
11918,37,0,82,-1,36,-5,45,46,2
11919,37,0,76,0,34,-15,40,43,2
11920,44,0,83,-2,44,0,39,39,0
11921,37,0,79,0,10,16,42,68,26
11922,37,0,95,1,10,6,57,84,28
11923,41,0,83,0,38,-14,42,44,2
11924,37,0,77,0,36,7,40,41,2
11925,41,0,85,0,38,-10,44,46,2
11926,45,3,81,-1,44,-1,36,37,2
11927,56,0,80,2,-4,0,24,85,62
11928,49,-1,77,0,50,0,28,28,0
11929,85,0,88,-3,2,-7,3,86,82
11930,37,0,79,8,0,0,42,79,36
11931,37,0,94,-6,10,8,57,84,28
11932,87,1,89,0,8,1,2,81,78
11933,51,0,87,0,50,0,36,38,2
11934,56,-1,92,0,56,3,36,35,0
11935,42,4,77,0,42,0,35,35,0
11936,53,1,80,0,52,-3,27,28,2
11937,45,0,85,0,44,-15,40,41,2
11938,39,0,81,-4,38,0,43,43,0
11939,42,-3,78,0,42,0,37,37,0
11940,46,0,80,0,46,15,34,34,0
11941,51,0,102,0,52,4,51,50,0
11942,46,0,77,0,46,14,31,30,0
11943,46,0,89,3,46,0,43,42,0
11944,43,-4,80,-1,42,-5,37,39,2
11945,55,1,108,0,54,0,53,54,2
11946,45,5,81,0,44,-2,36,37,2
11947,56,0,79,2,8,0,24,72,48
11948,37,0,78,0,-2,7,42,81,40
11949,48,-2,77,8,46,0,29,30,2
11950,51,0,87,0,52,17,36,35,0
11951,37,-5,75,-3,20,0,38,54,16
11952,55,0,97,0,52,27,41,45,4
11953,37,0,78,0,8,26,41,70,30
11954,37,4,80,0,6,0,43,75,32
11955,42,0,79,7,42,0,38,38,0
11956,37,0,79,0,30,-1,43,48,6
11957,56,0,97,0,54,28,41,42,2
11958,50,3,82,0,50,0,32,33,2
11959,37,0,77,0,10,-6,40,66,26
11960,55,0,91,-4,-6,-29,35,99,64
11961,48,0,87,-2,46,0,39,41,2
11962,43,0,76,0,42,-1,32,34,2
11963,45,0,82,1,44,-8,37,38,2
11964,37,0,79,0,12,-22,43,66,24
11965,37,0,94,5,10,-24,57,84,26
11966,45,1,102,0,44,0,57,58,2
11967,37,0,82,0,18,-17,45,64,18
11968,41,0,77,-5,42,15,37,36,0
11969,55,0,82,0,-36,-1,26,118,92
11970,55,0,77,0,10,2,22,67,46
11971,56,0,86,2,54,-23,31,32,2
11972,49,0,83,0,50,9,34,34,0
11973,49,0,81,0,46,-13,32,34,2
11974,37,1,92,5,6,0,54,86,32
11975,37,0,96,-2,18,0,59,78,18
11976,45,3,77,0,44,0,33,34,0
11977,55,0,98,0,42,-9,42,57,14
11978,45,-4,90,0,44,-1,45,46,2
11979,45,0,79,2,44,0,34,35,2
11980,56,4,84,0,56,0,28,28,0
11981,37,0,76,4,38,1,39,37,0
11982,39,1,79,0,38,0,40,40,0
11983,42,0,83,0,42,0,42,42,0
11984,48,0,87,2,46,0,39,41,2
11985,49,0,88,1,50,15,39,39,0
11986,37,-10,106,-4,34,-7,69,72,4
11987,53,-4,86,0,54,15,33,32,0
11988,51,2,86,0,50,-12,35,37,2
11989,49,0,96,3,50,0,47,47,0
11990,44,1,86,-3,44,15,42,42,0
11991,45,0,81,0,44,0,36,37,2
11992,46,3,78,0,46,1,32,32,0
11993,45,-3,77,0,44,0,32,33,2
11994,37,0,76,0,38,19,38,37,0
11995,105,2,107,5,70,0,1,37,36
11996,37,0,105,1,18,0,68,87,18
11997,56,0,95,0,44,25,40,51,12
11998,56,4,80,0,-4,6,24,85,62
11999,37,0,75,0,20,-22,38,54,16
12000,51,-1,81,0,50,-16,30,32,2
12001,44,2,86,0,44,9,42,42,0
12002,37,0,81,-7,-4,0,45,86,42
12003,80,0,84,8,-20,0,4,105,100
12004,51,-3,87,0,50,-10,36,38,2
12005,47,4,79,0,46,0,33,33,0
12006,55,0,82,0,-20,-4,26,103,76
12007,43,-1,76,0,44,24,32,32,0
12008,56,-3,97,0,46,0,41,50,10
12009,55,0,77,0,42,-3,22,36,14
12010,55,0,77,0,16,-9,22,62,40
12011,37,0,76,-1,36,-2,39,39,0
12012,37,0,107,0,28,-4,70,78,8
12013,56,0,98,0,50,-4,42,49,8
12014,53,0,104,0,54,12,51,49,0
12015,37,0,104,6,24,0,67,80,14
12016,37,0,76,4,20,0,39,55,16
12017,44,4,81,0,42,-16,37,39,2
12018,37,0,95,2,10,12,57,84,28
12019,80,5,84,2,-38,-13,4,123,118
12020,45,-1,88,-1,44,9,43,44,2
12021,44,0,85,0,44,12,41,41,0
12022,37,0,84,5,30,-11,47,53,6
12023,43,-1,86,0,44,9,42,42,0
12024,45,-4,85,2,44,0,40,41,2
12025,37,0,106,2,24,-18,69,83,14
12026,43,0,76,0,42,-18,32,34,2
12027,43,0,80,0,44,25,37,36,0
12028,49,-1,80,0,46,-25,31,34,2
12029,45,0,83,0,44,-1,38,39,0
12030,49,0,95,0,50,12,47,46,0
12031,56,-2,84,0,56,0,28,27,0
12032,43,0,76,2,42,-2,33,35,2
12033,53,0,83,-3,54,3,30,28,0
12034,52,-4,86,0,52,0,34,34,0
12035,45,0,82,0,46,14,37,35,0
12036,41,-4,78,0,42,2,37,37,0
12037,37,0,78,-7,12,0,42,65,24
12038,43,0,81,-3,44,19,37,37,0
12039,56,3,98,6,52,-13,42,46,4
12040,55,0,93,4,46,0,37,46,8
12041,55,0,77,0,16,14,22,62,40
12042,84,0,88,0,0,12,3,88,84
12043,53,1,104,0,54,3,50,49,0
12044,43,0,88,0,42,-11,44,46,2
12045,51,0,81,4,50,-13,30,32,2
12046,47,-1,108,8,46,0,61,62,0
12047,41,0,89,0,38,-4,48,50,2
12048,44,1,75,0,44,14,31,31,0
12049,55,0,77,2,-28,11,22,106,84
12050,37,0,75,-1,24,-3,38,52,14
12051,50,-3,86,1,50,0,37,37,0
12052,46,4,85,0,46,0,39,39,0
12053,56,-5,83,0,56,9,27,26,0
12054,43,0,86,0,42,-19,43,45,2
12055,44,4,93,0,44,1,49,50,0
12056,55,0,76,0,-14,-3,21,92,70
12057,80,3,84,0,-40,6,4,126,122
12058,37,-1,77,0,38,18,39,38,0
12059,53,-1,83,0,54,7,30,29,0
12060,45,0,77,-1,46,31,31,30,0
12061,55,0,82,0,-32,-4,26,115,90
12062,55,-2,96,0,54,0,41,42,0
12063,48,0,87,0,46,-3,39,41,2
12064,56,0,81,0,-4,15,25,86,62
12065,37,0,83,0,34,6,46,49,4
12066,53,0,87,3,52,-17,34,35,2
12067,37,0,104,0,28,8,67,75,8
12068,43,0,86,2,44,16,43,42,0
12069,42,0,76,-1,42,-2,34,35,0
12070,47,4,95,-5,46,0,47,48,0
12071,51,0,90,0,50,-1,39,41,2
12072,48,-4,108,0,46,0,60,61,2
12073,55,0,97,0,52,-1,41,45,4
12074,50,0,79,0,50,0,29,30,0
12075,37,0,79,0,26,16,42,53,10
12076,51,0,77,0,50,-7,26,28,2
12077,67,3,112,0,68,1,45,45,0
12078,38,1,79,0,38,13,41,40,0
12079,37,0,78,0,-2,5,42,81,40
12080,79,0,83,0,98,8098,4,-14,-18
12081,37,0,77,0,26,9,40,51,12
12082,56,0,96,0,50,-7,40,47,6
12083,41,4,86,0,38,0,45,47,2
12084,58,1,81,-1,56,0,24,24,0
12085,42,1,84,0,42,0,42,43,2
12086,37,0,77,5,34,0,41,44,2
12087,44,0,108,0,42,-30,63,66,2
12088,53,0,87,0,54,15,34,33,0
12089,37,0,76,0,26,6,39,50,10
12090,106,3,107,1,72,0,1,35,34
12091,51,0,88,0,52,14,37,36,0
12092,44,-1,89,0,44,2,45,45,0
12093,54,-2,86,0,54,0,32,32,0
12094,49,-4,77,0,46,-21,29,31,2
12095,44,3,82,0,42,-14,38,41,2
12096,47,0,87,-1,46,-1,40,41,0
12097,55,0,86,-1,54,-9,31,32,2
12098,47,0,83,-2,46,0,36,36,0
12099,76,0,80,-3,-42,-11,4,124,120
12100,55,4,96,0,52,0,41,44,4
12101,37,0,81,1,-2,5,44,84,40
12102,37,0,91,0,10,7,53,81,28
12103,56,0,96,0,52,-25,40,44,4
12104,41,0,88,0,38,-5,48,50,2
12105,56,0,77,2,-18,0,21,95,74
12106,51,0,77,0,52,2,26,25,0
12107,42,5,77,0,42,0,35,36,0
12108,55,-5,86,0,54,0,31,32,0
12109,47,-2,88,0,46,0,42,42,0
12110,102,3,102,0,72,12,1,30,30
12111,48,0,86,8,46,0,38,40,2
12112,55,0,82,0,-40,-11,26,123,96
12113,41,0,86,-1,38,0,46,48,2
12114,56,-1,97,0,50,5,41,48,6
12115,49,0,107,1,50,0,58,58,0
12116,37,0,76,1,30,-16,39,45,6
12117,48,2,77,-6,46,0,29,30,2
12118,45,0,77,0,46,16,32,31,0
12119,45,0,83,-3,44,-14,37,39,2
12120,43,0,83,-2,42,-4,40,42,2
12121,45,0,80,0,46,14,35,34,0
12122,54,-5,83,0,54,0,29,29,0
12123,43,0,76,0,44,31,32,32,0
12124,37,0,77,0,34,7,40,43,2
12125,44,-1,80,2,44,5,36,36,0
12126,56,-5,92,0,54,-30,36,38,2
12127,55,0,79,0,8,-7,23,71,48
12128,56,0,78,2,0,16,22,78,56
12129,79,0,84,2,-32,-7,4,117,112
12130,53,0,79,0,52,-15,26,27,2
12131,49,2,86,0,46,-19,38,40,2
12132,55,-1,88,0,54,-1,32,33,2
12133,56,0,108,1,56,19,52,51,0
12134,41,2,89,5,38,0,48,50,2
12135,37,0,77,0,20,1,40,57,16
12136,43,0,102,0,42,-22,59,61,2
12137,50,-4,79,0,50,0,28,30,2
12138,47,-4,84,0,46,0,36,37,0
12139,37,0,90,0,26,1,52,64,12
12140,45,-3,78,0,44,-1,33,34,2
12141,44,0,81,6,44,17,38,37,0
12142,56,0,92,0,56,24,36,35,0
12143,51,-3,77,0,50,-12,27,28,2
12144,80,-3,84,-4,-42,-30,4,128,124
12145,56,0,78,0,16,28,22,63,40
12146,43,0,87,7,42,-2,44,46,2
12147,37,0,79,0,16,10,42,63,22
12148,43,0,88,0,42,-10,44,46,2
12149,37,0,81,0,-2,5,44,84,40
12150,37,0,81,-2,36,-7,43,44,2
12151,58,0,86,-1,56,0,28,29,0
12152,37,0,97,-3,30,0,60,66,6
12153,39,-1,81,1,38,0,42,42,0
12154,80,-2,84,-2,-40,12,4,126,122
12155,46,0,77,0,44,-28,31,33,2
12156,45,0,75,-3,44,-4,30,31,2
12157,37,0,95,-2,18,0,58,77,18
12158,44,5,86,0,42,-17,42,44,2
12159,46,0,83,-5,46,8,37,36,0
12160,37,0,77,0,36,4,40,41,2
12161,45,0,108,0,44,-2,62,64,2
12162,51,0,109,0,52,0,58,57,0
12163,37,0,76,46,20,0,40,55,16
12164,55,0,99,0,42,0,43,57,14
12165,54,-3,86,0,54,0,32,32,0
12166,48,1,77,-4,46,0,29,30,2
12167,58,4,91,0,56,0,33,34,0
12168,53,0,90,0,54,13,37,36,0
12169,56,1,80,1,20,-1,24,59,36
12170,46,0,75,-5,46,0,29,28,0
12171,51,0,86,0,52,8,36,35,0
12172,57,-5,86,-2,56,0,29,29,0
12173,47,-5,81,0,46,0,34,34,0
12174,55,0,82,0,54,12,26,28,2
12175,37,0,75,0,36,4,37,39,2
12176,49,1,78,0,50,17,29,29,0
12177,42,-5,88,2,42,0,45,46,2
12178,49,0,96,5,50,0,47,47,0
12179,43,-2,80,0,44,22,37,36,0
12180,55,0,79,0,20,-27,23,58,34
12181,37,0,83,0,-2,-15,47,86,40
12182,37,0,75,0,26,13,38,49,12
12183,45,0,81,0,44,-16,35,37,2
12184,58,0,87,6,56,0,30,30,0
12185,41,3,81,0,38,-22,39,42,2
12186,56,0,96,0,50,-18,40,47,6
12187,39,-5,76,0,38,0,37,37,0
12188,45,-3,87,0,44,0,42,43,2
12189,39,0,110,0,38,0,71,71,0
12190,55,0,77,0,-24,5,21,103,82
12191,45,-2,88,0,44,-20,42,44,2
12192,45,1,77,0,44,-6,32,34,2
12193,45,-3,81,0,46,21,36,35,0
12194,37,0,78,0,8,11,41,70,30
12195,37,0,80,0,8,11,43,72,30
12196,43,0,85,-3,42,0,42,44,2
12197,42,0,87,4,42,0,45,46,0
12198,55,0,77,0,28,12,21,48,28
12199,47,0,90,1,46,0,43,43,0
12200,48,-3,78,0,46,-3,30,32,2
12201,37,0,97,0,24,-30,60,74,14
12202,37,0,97,0,12,0,59,84,24
12203,48,0,84,-1,46,-2,36,38,2
12204,37,0,79,0,2,-6,43,77,34
12205,37,5,83,-6,34,0,45,49,4
12206,43,-1,89,-4,42,-6,46,48,2
12207,102,0,103,1,70,-8,1,33,32
12208,53,-3,81,0,54,5,28,27,0
12209,87,3,89,0,8,0,2,81,80
12210,84,-10,89,0,8,0,5,81,76
12211,37,0,97,0,30,9,60,66,6
12212,37,0,79,0,12,-4,43,66,24
12213,44,1,81,0,44,8,38,37,0
12214,41,-1,76,0,42,1,35,35,0
12215,79,0,83,-3,-32,-3,4,117,112
12216,82,5,86,0,-24,-24,4,112,108
12217,43,-1,86,2,44,20,43,42,0
12218,37,0,108,0,30,-6,71,77,6
12219,42,-2,83,0,42,0,41,41,0
12220,55,0,93,0,38,-4,37,54,16
12221,39,0,83,-3,38,0,44,44,0
12222,37,1,75,0,26,-5,38,49,12
12223,38,0,76,0,36,-29,38,40,2
12224,42,2,90,1,42,0,48,49,0
12225,48,0,86,1,46,0,39,40,2
12226,49,-2,77,0,50,0,28,28,0
12227,53,3,86,0,52,-3,33,34,2
12228,42,-4,79,0,42,0,37,38,0
12229,37,0,82,0,24,-11,45,59,14
12230,78,4,81,0,-40,0,4,123,120
12231,37,0,106,0,30,9,69,75,6
12232,55,-3,95,0,54,0,40,41,2
12233,57,0,90,3,56,0,34,33,0
12234,55,-2,77,0,26,0,22,52,30
12235,37,0,79,-3,34,0,41,45,4
12236,51,0,77,0,52,14,26,26,0
12237,53,0,86,0,52,-6,33,34,2
12238,41,5,83,8,42,25,42,42,0
12239,55,0,92,-7,10,0,37,82,46
12240,38,0,106,0,38,11,68,67,0
12241,37,5,77,0,-22,27,40,101,60
12242,102,0,103,0,72,31,1,31,30
12243,37,0,77,0,18,5,41,59,18
12244,47,-1,108,0,46,0,61,62,0
12245,44,1,85,0,44,3,41,41,0
12246,51,1,81,0,52,9,29,29,0
12247,49,0,82,0,50,20,33,33,0
12248,37,0,77,4,30,14,41,46,6
12249,37,0,90,0,20,18,53,70,16
12250,38,0,77,-2,38,0,39,38,0
12251,102,-1,103,0,72,23,1,31,30
12252,47,1,95,3,46,0,48,49,0
12253,55,-2,91,0,54,-9,35,37,2
12254,37,0,76,6,26,0,39,50,10
12255,37,0,76,0,26,-21,39,50,10
12256,56,0,86,2,56,0,30,30,0
12257,50,5,84,0,50,0,34,35,0
12258,37,0,78,0,10,19,41,68,26
12259,55,0,79,0,26,8,23,53,30
12260,55,0,79,-2,20,-5,24,59,34
12261,37,0,79,0,8,12,42,71,28
12262,53,-5,86,0,54,0,32,32,0
12263,43,-2,86,0,42,-27,42,44,2
12264,51,1,88,0,50,-9,36,39,2
12265,46,0,88,-1,46,0,41,41,0
12266,41,0,97,-2,42,15,56,55,0
12267,87,4,89,0,8,0,2,81,80
12268,84,5,86,0,-2,0,3,89,86
12269,45,-3,85,0,44,0,41,41,0
12270,57,2,83,0,56,0,26,26,0
12271,41,0,81,4,38,-9,40,42,2
12272,37,0,80,0,26,4,43,54,12
12273,56,-4,99,0,46,0,43,52,10
12274,37,0,107,-2,36,0,69,71,2
12275,53,3,104,0,54,5,50,49,0
12276,46,1,83,0,44,-19,37,39,2
12277,37,-2,77,1,0,5,40,77,36
12278,56,2,98,0,44,-9,42,54,12
12279,55,1,77,0,26,0,22,52,30
12280,44,0,86,0,44,1,42,42,0
12281,37,0,81,0,26,-4,45,55,10
12282,56,0,98,0,44,0,42,54,12
12283,56,2,98,0,46,2,42,51,10
12284,55,-1,78,0,8,-2,23,70,48
12285,55,0,77,-3,18,2,22,59,38
12286,41,0,79,0,38,-12,39,41,2
12287,56,-3,96,0,56,9,40,39,0
12288,37,0,92,0,16,1,54,76,22
12289,37,0,76,6,36,7,39,40,2
12290,41,0,76,-4,42,0,35,35,0
12291,37,0,98,0,30,-4,61,67,6
12292,55,0,95,0,34,-19,40,62,22
12293,56,0,92,0,0,24,36,92,56
12294,56,0,77,0,-18,21,21,95,74
12295,37,0,74,0,24,2,37,51,14
12296,55,0,97,1,38,0,41,58,16
12297,37,3,76,0,28,0,39,47,8
12298,37,0,78,-6,6,0,41,73,32
12299,45,0,80,0,44,-18,35,36,2
12300,37,0,100,0,28,-29,64,72,8
12301,38,1,105,0,34,0,67,71,4
12302,43,-2,77,1,42,-12,34,36,2
12303,38,-2,91,-2,6,-9,53,86,32
12304,37,0,106,-3,28,-1,69,77,8
12305,43,-5,76,0,42,-17,33,35,2
12306,37,-14,77,0,20,0,40,56,16
12307,56,0,77,0,-12,3,21,90,68
12308,47,-1,81,0,46,0,33,34,0
12309,46,0,89,-3,44,-30,43,45,2
12310,40,3,78,0,38,0,38,39,2
12311,41,0,78,-5,38,0,37,39,2
12312,53,-4,81,0,52,-24,28,30,2
12313,55,0,83,0,56,25,27,26,0
12314,49,-2,107,0,50,0,58,58,0
12315,42,0,77,-4,42,0,34,35,2
12316,37,-5,76,0,38,6,39,37,0
12317,82,0,86,0,-10,23,3,96,92
12318,56,0,77,0,20,-10,22,57,36
12319,55,0,86,7,54,0,31,32,0
12320,41,2,75,0,42,12,34,34,0
12321,45,4,83,0,44,0,38,39,2
12322,37,0,100,0,30,-9,64,69,6
12323,56,1,107,0,56,2,51,50,0
12324,56,0,82,0,56,14,26,25,0
12325,55,0,78,-1,16,0,23,63,40
12326,44,-5,77,0,42,-12,33,35,2
12327,37,0,78,5,26,-4,42,52,10
12328,43,0,81,-2,42,-7,37,39,2
12329,37,0,80,0,10,3,43,70,26
12330,37,0,83,0,12,-11,46,70,24
12331,40,1,76,0,38,0,35,37,2
12332,37,0,74,0,26,0,38,48,10
12333,53,0,86,0,54,29,33,32,0
12334,55,0,95,0,38,5,40,57,16
12335,37,0,80,0,12,26,43,67,24
12336,41,0,86,3,42,0,45,45,0
12337,41,5,81,0,42,5,40,40,0
12338,55,-1,96,-3,54,-4,41,42,2
12339,37,0,81,0,26,-17,44,55,10
12340,44,1,77,0,42,-14,34,36,2
12341,53,0,84,0,54,6,31,30,0
12342,41,-5,106,0,38,-18,65,67,2
12343,37,0,76,0,24,-11,39,53,14
12344,37,0,78,0,0,3,42,78,36
12345,43,-5,83,0,42,0,40,41,2
12346,45,4,83,0,44,0,39,39,0
12347,37,0,78,0,-4,6,42,83,42
12348,37,0,106,4,26,0,69,80,12
12349,49,0,79,0,50,2,30,30,0
12350,42,-5,85,0,42,0,43,44,2
12351,37,0,94,0,16,6,57,79,22
12352,44,0,85,-6,44,0,41,41,0
12353,37,0,80,0,34,-16,43,46,4
12354,55,0,78,0,2,11,23,75,52
12355,56,1,95,0,54,0,39,41,2
12356,49,0,95,0,46,-22,47,49,2
12357,52,0,84,0,52,0,32,32,0
12358,37,0,76,0,30,-27,40,45,6
12359,101,-1,102,-1,72,0,1,29,28
12360,105,6,106,2,70,0,1,36,36
12361,39,0,81,6,38,0,42,43,0
12362,37,0,77,3,-2,0,39,79,40
12363,53,-2,83,0,54,13,30,29,0
12364,80,-2,84,0,-14,-3,4,99,96
12365,55,0,79,-2,-4,0,24,85,60
12366,58,-2,86,0,56,0,29,30,0
12367,37,0,79,0,10,-20,42,69,26
12368,38,0,77,2,38,0,39,38,0
12369,55,0,79,0,20,8,23,58,34
12370,55,0,77,0,-30,-6,22,108,86
12371,41,0,79,7,38,-18,39,41,2
12372,37,0,79,-5,36,0,42,43,0
12373,55,0,77,0,-24,19,21,103,82
12374,82,0,85,-1,-2,0,3,88,84
12375,37,-2,77,0,34,0,41,44,2
12376,37,0,77,-1,20,-2,40,57,16
12377,39,4,75,0,38,0,35,36,0
12378,37,0,80,0,6,-1,43,75,32
12379,43,0,86,-1,42,-2,43,45,2
12380,55,0,95,4,36,0,40,59,20
12381,55,-2,81,0,54,0,26,27,0
12382,43,-5,79,0,42,0,36,37,2
12383,44,-4,89,0,42,-30,45,48,2
12384,45,0,77,0,46,24,31,30,0
12385,44,0,85,-2,44,4,41,41,0
12386,37,0,78,1,10,-30,42,68,26
12387,37,0,83,0,2,9,46,81,34
12388,56,0,81,0,-6,-4,25,89,64
12389,37,-1,78,-4,34,-8,41,45,4
12390,42,-1,76,-3,42,0,34,35,2
12391,41,-2,81,0,42,19,41,40,0
12392,54,0,108,3,54,0,54,54,0
12393,48,0,89,0,50,31,41,40,0
12394,37,0,76,0,28,25,40,48,8
12395,47,-2,84,0,46,0,37,38,0
12396,38,0,77,4,38,0,39,38,0
12397,45,0,84,0,46,21,38,37,0
12398,47,0,84,-1,46,0,37,37,0
12399,37,0,106,-4,30,23,69,75,6
12400,53,2,77,0,52,-30,24,26,2
12401,37,0,82,0,30,-6,45,51,6
12402,56,0,96,0,54,-20,40,42,2
12403,37,0,77,-3,36,-6,39,41,2
12404,55,0,92,0,-6,-25,36,99,64
12405,41,0,80,-6,42,0,39,39,0
12406,43,0,84,0,44,29,41,41,0
12407,43,-1,96,-3,42,104,53,55,2
12408,55,0,77,0,34,7,22,44,22
12409,45,0,79,0,44,-16,34,35,2
12410,52,-1,86,0,52,0,35,35,0
12411,37,0,77,5,-12,0,41,90,50
12412,55,1,91,0,54,-4,35,37,2
12413,37,0,76,0,34,18,39,42,2
12414,41,0,89,3,42,26,48,48,0
12415,55,0,89,1,54,0,34,35,0
12416,43,0,81,-1,42,-18,37,39,2
12417,41,0,84,0,42,0,43,43,0
12418,42,1,88,0,42,0,46,46,0
12419,49,0,106,0,50,12,57,57,0
12420,49,-3,88,0,50,5,39,39,0
12421,48,4,83,5,46,0,35,36,2
12422,48,0,86,0,46,-2,37,39,2
12423,108,1,109,0,72,1,1,36,36
12424,37,0,77,0,10,20,40,66,26
12425,56,0,86,0,56,18,31,30,0
12426,55,0,80,0,-2,-1,25,83,58
12427,37,0,81,0,26,-14,44,55,10
12428,53,-5,85,0,54,6,32,31,0
12429,37,0,76,0,20,0,40,55,16
12430,37,0,83,0,28,-8,46,54,8
12431,37,0,103,0,24,0,66,80,14
12432,43,-3,77,-5,42,0,34,35,2
12433,41,0,87,2,42,16,46,46,0
12434,37,0,103,0,34,31,66,69,4
12435,37,2,77,-3,34,0,40,43,2
12436,55,2,88,2,54,0,32,33,2
12437,51,0,80,0,50,-3,29,31,2
12438,37,0,79,-3,10,6,43,69,26
12439,41,0,89,0,38,-8,48,50,2
12440,47,2,84,0,46,0,36,37,0
12441,85,0,88,0,2,25,3,86,82
12442,107,0,108,0,72,8,1,36,34
12443,44,2,75,0,42,-13,31,34,2
12444,55,0,77,2,-22,0,22,101,78
12445,53,-2,86,0,54,7,33,32,0
12446,39,-4,82,0,38,0,42,43,0
12447,37,0,76,0,16,-4,39,61,22
12448,37,0,79,0,30,12,43,48,6
12449,37,0,77,0,28,11,40,48,8
12450,55,0,95,0,46,30,40,49,8
12451,41,0,88,4,42,26,47,46,0
12452,37,0,95,0,16,-21,58,79,22
12453,49,4,106,0,50,27,58,57,0
12454,37,0,80,2,12,-16,43,67,24
12455,37,0,83,0,-2,-20,47,86,40
12456,60,0,110,-6,60,0,50,51,2
12457,55,-1,99,-6,50,0,43,49,6
12458,49,0,80,0,50,12,31,31,0
12459,37,-2,76,0,38,6,39,37,0
12460,106,0,107,0,72,6,1,35,34
12461,55,0,76,0,-14,5,21,92,70
12462,37,0,77,0,36,-23,39,41,2
12463,47,-4,86,0,46,0,38,39,0
12464,80,0,84,0,-28,-28,4,112,108
12465,46,0,86,0,46,6,41,40,0
12466,51,4,88,0,52,21,37,37,0
12467,45,0,77,0,46,31,32,31,0
12468,55,0,96,0,52,-4,41,44,4
12469,54,0,81,0,54,1,27,26,0
12470,37,0,75,0,38,23,37,36,0
12471,104,0,104,-4,70,0,1,35,34
12472,45,0,85,0,44,-13,40,41,2
12473,55,0,77,0,-10,-5,21,87,66
12474,44,0,84,0,42,-27,40,43,2
12475,41,0,89,0,38,-19,48,50,2
12476,55,0,95,-6,44,0,40,51,12
12477,46,2,76,0,46,10,30,29,0
12478,41,0,77,0,42,4,36,36,0
12479,56,0,78,0,8,-11,22,70,48
12480,45,1,86,0,44,0,40,42,2
12481,42,0,83,8,42,0,41,41,0
12482,53,0,88,1,54,6,35,34,0
12483,39,-5,90,3,6,0,51,85,34
12484,56,0,97,8,50,-3,41,48,6
12485,56,0,76,0,-12,18,20,89,68
12486,55,0,93,0,12,-30,38,81,42
12487,37,0,94,0,8,-28,57,86,30
12488,55,-1,87,0,54,0,32,33,0
12489,37,0,76,5,34,0,40,43,2
12490,44,0,85,0,44,7,41,41,0
12491,37,0,106,0,28,-15,69,78,8
12492,43,0,86,1,44,17,43,42,0
12493,37,0,77,1,36,4,40,41,0
12494,45,0,88,0,46,4,42,41,0
12495,51,0,82,3,52,20,31,30,0
12496,81,-3,84,0,-14,1,4,100,96
12497,43,0,86,0,42,-3,42,44,2
12498,45,0,77,0,46,27,32,31,0
12499,49,0,86,6,46,-14,38,40,2
