CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
1,65,Score,2316,7,74,692,1126,1023,74
3,65,Score,2316,11,74,13526,1126,1525,74
0,65,Score,2316,36,74,0,1126,1760,74
1,65,Score,2316,11,74,0,1126,1996,74
3,65,Score,2316,26,74,36345,1126,2125,74
4,65,Score,2316,17,74,0,1126,2150,74
0,65,Score,2316,9,74,8826,1126,2358,74
4,65,Score,2316,18,74,4758,1126,2499,74
0,65,Score,2316,8,74,1256,1126,4735,74
1,65,Score,2316,7,74,0,1126,5018,74
0,65,Score,2316,39,74,0,1126,5019,74
6,65,Score,2316,20,74,0,1126,5122,74
3,65,Score,2316,19,74,0,1126,5123,74
6,65,Score,2316,40,74,0,1126,5124,74
0,65,Score,2316,34,74,0,1126,5125,74
2,65,Score,2316,35,74,0,1126,5155,74
0,65,Score,2316,7,74,0,1126,5511,74
1,65,Score,2316,7,74,0,1126,5530,74
10,65,Score,2316,10,74,1265,1126,10251,74
2,65,Score,2316,18,74,0,1126,11305,74
14,0,Score,321,18,4,3476,44,26,75
0,0,Score,321,15,4,1955,44,942,75
1,0,Score,260,13,36,1382,8,418,77
4,0,Score,260,8,36,758,8,3215,77
3,0,Score,211,12,7,0,16,42,80
2,0,Score,211,10,7,0,16,185,80
4,0,Score,1307,60,86,0,80,151,81
2,0,Score,1307,18,86,0,80,176,81
3,0,Score,1307,23,86,0,80,282,81
3,0,Score,685,14,68,4277,49,5387,82
0,0,Score,685,10,68,1918,49,5502,82
5,0,Score,685,7,68,217,49,11091,82
9,0,Score,685,7,68,255,49,12721,82
0,0,Score,685,8,68,0,49,17983,82
0,0,Score,804,8,11,0,64,41,83
11,0,Score,804,122,11,39118,64,118,83
2,0,Score,176,14,3,9481,25,220,85
2,2,Score,740,25,58,0,89,63,87
2,2,Score,740,15,58,0,89,85,87
0,2,Score,740,10,58,0,89,91,87
2,2,Score,740,19,58,4090,89,196,87
0,2,Score,740,7,58,0,89,940,87
0,126,Score,14082,25,4235,0,3320,74,88
1,126,Score,14082,7,4235,0,3320,99,88
0,126,Score,14082,7,4235,0,3320,140,88
1,126,Score,14082,8,4235,0,3320,255,88
0,126,Score,14082,14,4235,0,3320,265,88
3,126,Score,14082,109,4235,0,3320,424,88
1,126,Score,14082,84,4235,0,3320,435,88
0,126,Score,14082,8,4235,0,3320,462,88
2,126,Score,14082,14,4235,0,3320,483,88
0,126,Score,14082,7,4235,466,3320,526,88
0,126,Score,14082,8,4235,0,3320,547,88
0,126,Score,14082,22,4235,4341,3320,631,88
13,126,Score,14082,14,4235,0,3320,658,88
6,126,Score,14082,10,4235,0,3320,1004,88
3,126,Score,14082,7,4235,0,3320,1374,88
0,126,Score,14082,8,4235,0,3320,1765,88
0,126,Score,14082,17,4235,2486,3320,2179,88
0,126,Score,14082,8,4235,0,3320,2359,88
7,126,Score,14082,10,4235,0,3320,2362,88
0,126,Score,14082,10,4235,2740,3320,2455,88
0,126,Score,14082,24,4235,0,3320,2718,88
1,126,Score,14082,8,4235,0,3320,3076,88
0,126,Score,14082,7,4235,0,3320,3237,88
3,126,Score,14082,10,4235,0,3320,3515,88
3,126,Score,14082,18,4235,0,3320,3940,88
1,126,Score,14082,11,4235,0,3320,3949,88
3,126,Score,14082,64,4235,0,3320,3954,88
4,126,Score,14082,10,4235,0,3320,4064,88
0,126,Score,14082,15,4235,1230,3320,4211,88
1,126,Score,14082,7,4235,0,3320,5099,88
4,126,Score,14082,20,4235,0,3320,5140,88
14,126,Score,14082,14,4235,0,3320,5311,88
1,126,Score,14082,7,4235,0,3320,5379,88
4,126,Score,14082,7,4235,0,3320,6030,88
1,126,Score,14082,14,4235,0,3320,6190,88
4,126,Score,14082,22,4235,3093,3320,6298,88
1,126,Score,14082,9,4235,0,3320,7304,88
7,126,Score,14082,11,4235,0,3320,7622,88
0,126,Score,14082,29,4235,0,3320,8077,88
3,126,Score,14082,10,4235,0,3320,8650,88
0,126,Score,14082,8,4235,0,3320,8914,88
0,126,Score,14082,17,4235,0,3320,8978,88
3,126,Score,14082,7,4235,0,3320,9084,88
3,126,Score,14082,17,4235,0,3320,10028,88
2,126,Score,14082,11,4235,0,3320,11471,88
1,126,Score,14082,10,4235,649,3320,12763,88
1,126,Score,14082,8,4235,0,3320,13008,88
0,126,Score,14082,10,4235,0,3320,13539,88
3,126,Score,14082,8,4235,0,3320,13547,88
2,126,Score,14082,12,4235,0,3320,13601,88
2,126,Score,14082,8,4235,0,3320,16114,88
3,126,Score,14082,12,4235,0,3320,17620,88
2,126,Score,14082,10,4235,0,3320,18220,88
0,126,Score,14082,10,4235,0,3320,19232,88
0,126,Score,14082,9,4235,0,3320,21621,88
2,126,Score,14082,7,4235,0,3320,21938,88
8,126,Score,14082,25,4235,0,3320,25692,88
0,126,Score,14082,7,4235,0,3320,29078,88
2,126,Score,14082,9,4235,0,3320,30727,88
0,126,Score,14082,8,4235,0,3320,30747,88
1,126,Score,14082,7,4235,0,3320,34051,88
3,126,Score,14082,19,4235,0,3320,37382,88
1,126,Score,14082,7,4235,0,3320,40866,88
1,126,Score,14082,7,4235,0,3320,46392,88
1,126,Score,14082,8,4235,0,3320,49250,88
0,126,Score,14082,12,4235,0,3320,49698,88
0,126,Score,14082,9,4235,0,3320,55483,88
8,126,Score,14082,8,4235,0,3320,58015,88
0,126,Score,14082,9,4235,0,3320,58980,88
3,126,Score,14082,10,4235,0,3320,59632,88
1,4,Score,1281,7,61,0,105,311,89
2,4,Score,1281,7,61,0,105,338,89
8,4,Score,1281,31,61,3293,105,411,89
0,4,Score,1281,20,61,5291,105,414,89
1,4,Score,1281,8,61,0,105,420,89
5,4,Score,1281,49,61,0,105,675,89
3,4,Score,1281,8,61,0,105,1365,89
1,4,Score,1281,8,61,0,105,7269,89
10,0,Score,561,30,27,7111,287,130,90
0,0,Score,561,12,27,1291,287,270,90
3,0,Score,561,10,27,0,287,274,90
0,0,Score,561,8,27,1517,287,276,90
1,0,Score,561,7,27,1068,287,287,90
1,0,Score,561,9,27,425,287,359,90
1,0,Score,561,17,27,0,287,367,90
1,0,Score,31,11,3,0,5,567,92
2,0,Score,96,8,2,0,3,80,93
0,0,Score,441,7,18,1487,80,5366,96
1,1,Score,291,10,141,0,24,8109,98
0,1,Score,291,8,141,320,24,10484,98
4,0,Score,502,13,109,0,49,4563,101
2,1,Score,261,12,41,0,34,232,103
3,0,Score,146,7,23,261,26,2686,104
3,0,Score,146,11,23,3475,26,2988,104
6,3,Score,160,22,20,2267,14,614,107
3,0,Score,305,20,4,0,171,154,108
2,0,Score,305,7,4,699,171,1015,108
11,1,Score,443,38,9,11197,59,1610,110
0,1,Score,443,9,9,0,59,1620,110
0,1,Score,443,12,9,1518,59,1668,110
9,1,Score,443,7,9,1484,59,1676,110
3,1,Score,443,8,9,630,59,4939,110
1,1,Score,708,35,44,14608,61,97,114
2,1,Score,708,51,44,0,61,1356,114
0,1,Score,708,7,44,0,61,6804,114
0,1,Score,708,10,44,0,61,33843,114
1,0,Score,473,11,46,15260,60,12232,118
2,0,Score,473,7,46,439,60,20846,118
1,0,Score,473,10,46,0,60,47577,118
0,0,Score,121,10,8,0,8,8672,124
4,0,Score,391,55,0,67592,31,298,125
0,1,Score,236,10,29,0,46,296,127
6,1,Score,236,17,29,0,46,750,127
6,1,Score,236,28,29,0,46,752,127
1,1,Score,236,78,29,0,46,753,127
11,1,Score,236,11,29,3783,46,1223,127
3,0,Score,166,8,22,1418,19,224,128
4,0,Score,166,9,22,0,19,479,128
6,0,Score,166,27,22,0,19,1726,128
0,0,Score,241,13,2,0,24,123,130
0,0,Score,216,23,6,1131,14,124,131
6,0,Score,231,10,20,4572,24,134,138
0,0,Score,231,8,20,0,24,238,138
0,0,Score,231,9,20,1672,24,2291,138
8,0,Score,758,11,41,375,241,9299,139
2,0,Score,758,9,41,0,241,9338,139
0,0,Score,758,7,41,0,241,14184,139
1,0,Score,758,9,41,397,241,29332,139
4,0,Score,185,67,10,14326,19,138,142
0,0,Score,185,7,10,23465,19,6534,142
3,1,Score,1396,12,477,4419,269,146,144
4,1,Score,1396,12,477,3981,269,612,144
0,1,Score,1396,7,477,0,269,969,144
0,1,Score,1396,10,477,864,269,1352,144
6,1,Score,1396,17,477,1101,269,1764,144
1,1,Score,1396,7,477,2988,269,2591,144
4,1,Score,1396,8,477,0,269,3558,144
0,1,Score,1396,7,477,282,269,5128,144
5,1,Score,1396,18,477,16285,269,6350,144
0,1,Score,1396,7,477,0,269,9191,144
0,1,Score,1396,13,477,0,269,30796,144
0,1,Score,1396,7,477,0,269,30925,144
0,0,Score,99,8,4,0,8,159,145
1,0,Score,228,23,12,2431,11,1458,148
2,0,Score,321,27,6,3293,23,155,154
0,0,Score,321,9,6,2304,23,161,154
0,0,Score,321,10,6,12304,23,166,154
4,59,Score,18283,10,1014,0,3781,167,159
0,59,Score,18283,8,1014,0,3781,171,159
0,59,Score,18283,35,1014,0,3781,174,159
2,59,Score,18283,22,1014,0,3781,177,159
0,59,Score,18283,12,1014,0,3781,179,159
0,59,Score,18283,50,1014,39097,3781,181,159
3,59,Score,18283,51,1014,9772,3781,213,159
2,59,Score,18283,15,1014,0,3781,221,159
2,59,Score,18283,10,1014,0,3781,229,159
4,59,Score,18283,12,1014,0,3781,261,159
2,59,Score,18283,27,1014,0,3781,370,159
0,59,Score,18283,8,1014,0,3781,530,159
5,59,Score,18283,12,1014,0,3781,532,159
6,59,Score,18283,44,1014,11149,3781,534,159
3,59,Score,18283,14,1014,0,3781,541,159
6,59,Score,18283,31,1014,0,3781,587,159
0,59,Score,18283,9,1014,0,3781,610,159
0,59,Score,18283,15,1014,3833,3781,622,159
6,59,Score,18283,74,1014,0,3781,729,159
5,59,Score,18283,146,1014,0,3781,730,159
4,59,Score,18283,16,1014,0,3781,862,159
6,59,Score,18283,24,1014,0,3781,1026,159
2,59,Score,18283,20,1014,0,3781,1055,159
3,59,Score,18283,36,1014,0,3781,1150,159
8,59,Score,18283,29,1014,0,3781,1153,159
11,59,Score,18283,9,1014,0,3781,1206,159
6,59,Score,18283,17,1014,0,3781,1214,159
5,59,Score,18283,9,1014,0,3781,1295,159
0,59,Score,18283,36,1014,0,3781,1382,159
0,59,Score,18283,11,1014,0,3781,1442,159
5,59,Score,18283,66,1014,28878,3781,1444,159
1,59,Score,18283,7,1014,0,3781,1497,159
0,59,Score,18283,27,1014,0,3781,1630,159
2,59,Score,18283,17,1014,0,3781,1639,159
1,59,Score,18283,8,1014,0,3781,1647,159
4,59,Score,18283,7,1014,0,3781,1720,159
4,59,Score,18283,14,1014,0,3781,1806,159
12,59,Score,18283,7,1014,0,3781,2367,159
0,59,Score,18283,18,1014,0,3781,2724,159
2,59,Score,18283,9,1014,0,3781,3002,159
0,59,Score,18283,9,1014,0,3781,3128,159
0,59,Score,18283,20,1014,0,3781,3184,159
0,59,Score,18283,8,1014,0,3781,3408,159
1,59,Score,18283,25,1014,0,3781,3543,159
2,59,Score,18283,25,1014,0,3781,3553,159
4,59,Score,18283,32,1014,0,3781,3733,159
6,59,Score,18283,12,1014,366,3781,3752,159
0,59,Score,18283,8,1014,0,3781,4103,159
4,59,Score,18283,9,1014,0,3781,4490,159
0,59,Score,18283,16,1014,0,3781,4716,159
1,59,Score,18283,7,1014,0,3781,5496,159
2,59,Score,18283,8,1014,0,3781,5830,159
5,59,Score,18283,10,1014,0,3781,6332,159
1,59,Score,18283,13,1014,0,3781,6333,159
3,59,Score,18283,16,1014,0,3781,6476,159
1,59,Score,18283,12,1014,0,3781,6500,159
3,59,Score,18283,12,1014,0,3781,6596,159
3,59,Score,18283,7,1014,0,3781,6973,159
1,59,Score,18283,13,1014,0,3781,7828,159
2,59,Score,18283,9,1014,0,3781,8398,159
1,59,Score,18283,7,1014,0,3781,8751,159
6,59,Score,18283,15,1014,0,3781,9144,159
1,59,Score,18283,7,1014,0,3781,11649,159
6,59,Score,18283,8,1014,226,3781,13530,159
9,59,Score,18283,9,1014,0,3781,14923,159
1,59,Score,18283,8,1014,0,3781,17187,159
4,59,Score,18283,7,1014,0,3781,23123,159
4,59,Score,18283,11,1014,0,3781,24610,159
0,59,Score,18283,8,1014,0,3781,29442,159
7,59,Score,18283,10,1014,0,3781,32764,159
2,59,Score,18283,9,1014,0,3781,32799,159
0,59,Score,18283,7,1014,0,3781,32800,159
7,59,Score,18283,13,1014,0,3781,33958,159
5,59,Score,18283,7,1014,0,3781,35329,159
1,59,Score,18283,7,1014,0,3781,41072,159
0,59,Score,18283,9,1014,0,3781,47733,159
1,59,Score,18283,7,1014,0,3781,50766,159
3,59,Score,18283,8,1014,0,3781,68395,159
4,59,Score,18283,26,1014,486,3781,91462,159
1,0,Score,276,16,1,0,12,875,163
6,0,Score,36,7,1,480,2,604,165
1,0,Score,101,10,0,0,21,1492,167
1,1,Score,147,14,8,0,61,471,168
1,1,Score,208,13,48,0,52,361,170
4,1,Score,208,10,48,2056,52,1268,170
1,0,Score,564,9,15,0,113,780,172
1,0,Score,564,17,15,1552,113,1053,172
2,0,Score,564,17,15,2791,113,1736,172
2,0,Score,564,27,15,2447,113,30159,172
2,0,Score,453,12,15,0,39,226,173
0,0,Score,453,7,15,0,39,377,173
3,4,Score,792,13,163,0,78,200,174
4,4,Score,792,19,163,0,78,209,174
2,4,Score,792,34,163,9369,78,539,174
4,4,Score,792,21,163,5593,78,1815,174
0,4,Score,792,11,163,0,78,3410,174
3,0,Score,236,10,53,203,46,10711,175
6,10,Score,1416,25,352,3894,147,3331,179
0,10,Score,1416,9,352,1264,147,4101,179
2,10,Score,1416,42,352,4982,147,13686,179
1,10,Score,1416,10,352,4454,147,16516,179
0,10,Score,1416,7,352,779,147,30907,179
1,10,Score,1416,19,352,0,147,33745,179
1,10,Score,1416,7,352,195,147,84341,179
0,45,Score,22625,8,2496,0,4069,201,183
0,45,Score,22625,11,2496,0,4069,202,183
2,45,Score,22625,16,2496,6033,4069,203,183
2,45,Score,22625,7,2496,0,4069,204,183
3,45,Score,22625,9,2496,0,4069,210,183
3,45,Score,22625,48,2496,4470,4069,485,183
1,45,Score,22625,10,2496,0,4069,488,183
0,45,Score,22625,9,2496,0,4069,540,183
0,45,Score,22625,7,2496,0,4069,542,183
0,45,Score,22625,13,2496,0,4069,544,183
5,45,Score,22625,29,2496,0,4069,546,183
1,45,Score,22625,36,2496,0,4069,755,183
0,45,Score,22625,25,2496,0,4069,1059,183
1,45,Score,22625,8,2496,0,4069,1217,183
4,45,Score,22625,8,2496,0,4069,1391,183
0,45,Score,22625,13,2496,0,4069,1411,183
6,45,Score,22625,18,2496,0,4069,1527,183
3,45,Score,22625,60,2496,0,4069,1579,183
2,45,Score,22625,12,2496,7655,4069,1580,183
0,45,Score,22625,7,2496,0,4069,1596,183
2,45,Score,22625,26,2496,0,4069,1597,183
0,45,Score,22625,7,2496,0,4069,1628,183
3,45,Score,22625,7,2496,1032,4069,1646,183
7,45,Score,22625,16,2496,0,4069,1763,183
6,45,Score,22625,12,2496,0,4069,1823,183
2,45,Score,22625,7,2496,0,4069,1879,183
0,45,Score,22625,7,2496,0,4069,1979,183
0,45,Score,22625,53,2496,2985,4069,1980,183
1,45,Score,22625,11,2496,1054,4069,2061,183
2,45,Score,22625,41,2496,0,4069,2128,183
0,45,Score,22625,10,2496,0,4069,2303,183
3,45,Score,22625,13,2496,1030,4069,2432,183
0,45,Score,22625,7,2496,0,4069,2440,183
0,45,Score,22625,9,2496,5812,4069,2469,183
0,45,Score,22625,19,2496,2472,4069,2777,183
4,45,Score,22625,17,2496,0,4069,2782,183
1,45,Score,22625,9,2496,0,4069,2853,183
7,45,Score,22625,10,2496,0,4069,2998,183
0,45,Score,22625,8,2496,634,4069,3006,183
4,45,Score,22625,15,2496,3712,4069,3038,183
1,45,Score,22625,9,2496,0,4069,3044,183
4,45,Score,22625,8,2496,0,4069,3081,183
4,45,Score,22625,7,2496,225,4069,3180,183
4,45,Score,22625,23,2496,10853,4069,3466,183
9,45,Score,22625,38,2496,1548,4069,3542,183
0,45,Score,22625,47,2496,49948,4069,3730,183
0,45,Score,22625,11,2496,0,4069,3738,183
0,45,Score,22625,7,2496,0,4069,4427,183
2,45,Score,22625,20,2496,1199,4069,4429,183
1,45,Score,22625,26,2496,672,4069,4466,183
1,45,Score,22625,10,2496,0,4069,4467,183
2,45,Score,22625,8,2496,0,4069,4472,183
0,45,Score,22625,7,2496,1866,4069,4898,183
1,45,Score,22625,12,2496,0,4069,5229,183
2,45,Score,22625,13,2496,3751,4069,5238,183
6,45,Score,22625,16,2496,470,4069,5249,183
2,45,Score,22625,39,2496,1764,4069,5418,183
1,45,Score,22625,9,2496,0,4069,5478,183
1,45,Score,22625,8,2496,0,4069,5775,183
6,45,Score,22625,16,2496,0,4069,7118,183
2,45,Score,22625,12,2496,0,4069,7123,183
6,45,Score,22625,9,2496,217,4069,7285,183
0,45,Score,22625,7,2496,0,4069,7446,183
2,45,Score,22625,7,2496,0,4069,8613,183
1,45,Score,22625,8,2496,0,4069,8958,183
4,45,Score,22625,19,2496,0,4069,8995,183
0,45,Score,22625,13,2496,0,4069,9247,183
0,45,Score,22625,9,2496,0,4069,9297,183
0,45,Score,22625,8,2496,0,4069,9337,183
1,45,Score,22625,11,2496,0,4069,9580,183
0,45,Score,22625,8,2496,0,4069,9863,183
0,45,Score,22625,9,2496,0,4069,9875,183
0,45,Score,22625,9,2496,1271,4069,10020,183
0,45,Score,22625,32,2496,37288,4069,10079,183
1,45,Score,22625,17,2496,0,4069,10105,183
0,45,Score,22625,11,2496,241,4069,11255,183
0,45,Score,22625,15,2496,0,4069,11298,183
4,45,Score,22625,9,2496,0,4069,11394,183
2,45,Score,22625,8,2496,0,4069,11525,183
9,45,Score,22625,15,2496,0,4069,11554,183
2,45,Score,22625,23,2496,0,4069,11747,183
3,45,Score,22625,16,2496,0,4069,12532,183
0,45,Score,22625,10,2496,0,4069,12855,183
0,45,Score,22625,9,2496,0,4069,13074,183
7,45,Score,22625,19,2496,507,4069,13148,183
3,45,Score,22625,8,2496,0,4069,13360,183
6,45,Score,22625,12,2496,0,4069,13402,183
3,45,Score,22625,10,2496,0,4069,13425,183
3,45,Score,22625,17,2496,437,4069,14067,183
2,45,Score,22625,13,2496,0,4069,14148,183
1,45,Score,22625,7,2496,0,4069,14171,183
0,45,Score,22625,24,2496,0,4069,14502,183
3,45,Score,22625,37,2496,0,4069,15006,183
0,45,Score,22625,7,2496,0,4069,15089,183
0,45,Score,22625,7,2496,0,4069,15571,183
3,45,Score,22625,25,2496,0,4069,15960,183
0,45,Score,22625,9,2496,0,4069,16190,183
0,45,Score,22625,7,2496,666,4069,16262,183
5,45,Score,22625,8,2496,507,4069,16454,183
0,45,Score,22625,8,2496,0,4069,16570,183
0,45,Score,22625,16,2496,727,4069,16631,183
3,45,Score,22625,7,2496,767,4069,16646,183
3,45,Score,22625,21,2496,0,4069,16695,183
0,45,Score,22625,7,2496,0,4069,16980,183
1,45,Score,22625,7,2496,0,4069,17348,183
3,45,Score,22625,14,2496,0,4069,29475,183
1,45,Score,22625,11,2496,0,4069,29523,183
2,45,Score,22625,8,2496,381,4069,30294,183
2,45,Score,22625,8,2496,0,4069,30297,183
12,45,Score,22625,13,2496,7307,4069,30303,183
1,45,Score,22625,18,2496,0,4069,30981,183
6,45,Score,22625,34,2496,0,4069,31615,183
0,45,Score,22625,10,2496,0,4069,38007,183
1,45,Score,22625,11,2496,0,4069,43272,183
2,45,Score,22625,7,2496,420,4069,55929,183
0,45,Score,22625,8,2496,0,4069,55932,183
2,45,Score,22625,9,2496,2569,4069,58765,183
0,45,Score,22625,10,2496,0,4069,58766,183
5,45,Score,22625,15,2496,0,4069,59173,183
0,45,Score,22625,9,2496,0,4069,61020,183
7,45,Score,22625,10,2496,499,4069,61809,183
0,45,Score,22625,7,2496,0,4069,63097,183
0,45,Score,22625,9,2496,215,4069,63386,183
7,45,Score,22625,9,2496,0,4069,71963,183
5,45,Score,22625,41,2496,0,4069,79293,183
0,45,Score,22625,7,2496,0,4069,89559,183
2,45,Score,22625,8,2496,0,4069,111825,183
0,0,Score,446,12,6,543,69,205,187
2,0,Score,446,7,6,0,69,2453,187
1,0,Score,211,13,2,70255,19,206,188
1,0,Score,211,46,2,0,19,738,188
6,24,Score,1166,8,482,0,146,263,190
3,24,Score,1166,22,482,0,146,399,190
0,24,Score,1166,7,482,0,146,521,190
6,24,Score,1166,7,482,0,146,566,190
3,24,Score,1166,10,482,1043,146,573,190
0,24,Score,1166,7,482,1836,146,723,190
0,24,Score,1166,14,482,16090,146,3476,190
0,24,Score,1166,9,482,3928,146,3695,190
0,0,Score,313,9,8,483,16,216,191
1,0,Score,313,26,8,36801,16,222,191
1,0,Score,38,7,4,4254,7,267,194
2,114,Score,6140,7,497,617,649,225,196
0,114,Score,6140,7,497,0,649,243,196
0,114,Score,6140,27,497,2939,649,305,196
0,114,Score,6140,14,497,25597,649,362,196
3,114,Score,6140,14,497,6570,649,575,196
2,114,Score,6140,79,497,22354,649,577,196
9,114,Score,6140,19,497,1244,649,608,196
3,114,Score,6140,26,497,15463,649,1432,196
0,114,Score,6140,11,497,0,649,2132,196
0,114,Score,6140,8,497,0,649,2396,196
0,114,Score,6140,12,497,1696,649,4052,196
2,114,Score,6140,12,497,6703,649,4544,196
0,114,Score,6140,17,497,0,649,4572,196
3,114,Score,6140,29,497,34044,649,5007,196
3,114,Score,6140,12,497,0,649,5241,196
1,114,Score,6140,8,497,0,649,5262,196
2,114,Score,6140,11,497,4417,649,5517,196
0,114,Score,6140,7,497,1271,649,5912,196
1,114,Score,6140,9,497,0,649,6227,196
7,114,Score,6140,8,497,1019,649,13132,196
4,114,Score,6140,17,497,8410,649,13197,196
2,114,Score,6140,10,497,0,649,13424,196
2,114,Score,6140,7,497,298,649,15771,196
9,114,Score,6140,8,497,174,649,22832,196
0,114,Score,6140,8,497,0,649,34293,196
9,114,Score,6140,17,497,550,649,49832,196
4,114,Score,6140,10,497,0,649,51806,196
4,114,Score,6140,7,497,126,649,59683,196
3,114,Score,6140,14,497,0,649,61716,196
4,114,Score,6140,13,497,702,649,63441,196
6,114,Score,6140,9,497,0,649,65617,196
0,114,Score,6140,8,497,135,649,96738,196
0,114,Score,6140,22,497,3695,649,96739,196
11,114,Score,6140,9,497,0,649,97397,196
6,0,Score,908,17,69,0,42,7158,198
0,0,Score,908,8,69,0,42,11092,198
5,0,Score,908,20,69,3162,42,48396,198
5,3,Score,1815,12,149,470,188,242,199
0,3,Score,1815,12,149,0,188,389,199
0,3,Score,1815,7,149,885,188,481,199
1,3,Score,1815,20,149,6142,188,1637,199
1,3,Score,1815,10,149,131,188,3841,199
3,3,Score,1815,8,149,1216,188,4383,199
1,3,Score,1815,19,149,0,188,4712,199
0,3,Score,1815,17,149,4854,188,4713,199
0,3,Score,1815,40,149,16006,188,5344,199
5,3,Score,1815,23,149,0,188,5470,199
6,3,Score,1815,8,149,190,188,7791,199
3,3,Score,1815,62,149,1865,188,11659,199
2,3,Score,1815,25,149,12366,188,16390,199
2,3,Score,1815,12,149,0,188,22881,199
0,3,Score,1815,13,149,0,188,63664,199
3,1,Score,337,10,32,0,47,400,210
3,1,Score,337,10,32,534,47,492,210
0,0,Score,586,12,0,0,11,286,211
0,0,Score,586,7,0,0,11,291,211
0,0,Score,586,25,0,0,11,294,211
0,0,Score,2496,7,5,0,384,253,215
0,0,Score,2496,12,5,3033,384,277,215
0,0,Score,2496,22,5,13685,384,283,215
1,0,Score,2496,14,5,0,384,416,215
0,0,Score,2496,14,5,0,384,427,215
0,0,Score,2496,7,5,0,384,431,215
4,0,Score,2496,24,5,0,384,434,215
0,0,Score,2496,14,5,0,384,436,215
1,0,Score,2496,10,5,0,384,438,215
0,0,Score,2496,7,5,0,384,443,215
0,0,Score,2496,7,5,0,384,446,215
4,0,Score,2496,9,5,9951,384,452,215
1,0,Score,2496,13,5,0,384,506,215
1,0,Score,2496,12,5,3303,384,507,215
4,0,Score,2496,36,5,0,384,551,215
0,0,Score,2496,10,5,0,384,552,215
0,0,Score,2496,10,5,0,384,554,215
4,0,Score,2496,33,5,0,384,557,215
0,0,Score,2496,12,5,0,384,561,215
5,0,Score,2496,8,5,1855,384,563,215
4,0,Score,2496,23,5,0,384,967,215
0,1,Score,522,14,16,1422,111,256,217
1,1,Score,522,14,16,6700,111,257,217
0,1,Score,522,14,16,780,111,258,217
5,1,Score,522,12,16,0,111,259,217
1,1,Score,522,12,16,0,111,260,217
0,1,Score,522,11,16,2663,111,1292,217
1,1,Score,522,7,16,169,111,6167,217
6,1,Score,522,10,16,483,111,6963,217
4,0,Score,184,52,2,11458,119,421,219
3,0,Score,184,11,2,860,119,899,219
4,0,Score,248,10,11,1950,34,321,220
9,0,Score,248,8,11,864,34,5962,220
1,0,Score,615,7,95,3077,77,7240,221
4,0,Score,615,11,95,11637,77,19271,221
5,0,Score,615,9,95,0,77,19896,221
0,0,Score,615,13,95,0,77,31087,221
5,19,Score,4022,10,345,0,1471,386,223
2,19,Score,4022,26,345,0,1471,393,223
0,19,Score,4022,14,345,1711,1471,480,223
2,19,Score,4022,16,345,2262,1471,490,223
5,19,Score,4022,7,345,0,1471,595,223
1,19,Score,4022,124,345,34780,1471,726,223
2,19,Score,4022,61,345,0,1471,727,223
2,19,Score,4022,32,345,0,1471,728,223
1,19,Score,4022,10,345,0,1471,962,223
2,19,Score,4022,16,345,4214,1471,973,223
0,19,Score,4022,8,345,0,1471,1166,223
0,19,Score,4022,27,345,0,1471,1449,223
2,19,Score,4022,8,345,0,1471,1468,223
4,19,Score,4022,10,345,0,1471,1539,223
0,19,Score,4022,11,345,0,1471,1878,223
1,19,Score,4022,13,345,0,1471,1947,223
0,19,Score,4022,26,345,2469,1471,4364,223
4,19,Score,4022,34,345,0,1471,4590,223
2,19,Score,4022,12,345,0,1471,6229,223
2,19,Score,4022,12,345,296,1471,6838,223
0,19,Score,4022,12,345,0,1471,6988,223
7,19,Score,4022,12,345,0,1471,8198,223
0,19,Score,4022,11,345,0,1471,11445,223
0,19,Score,4022,8,345,0,1471,11660,223
0,19,Score,4022,8,345,0,1471,15004,223
1,19,Score,4022,12,345,0,1471,18032,223
0,19,Score,4022,9,345,0,1471,30299,223
0,19,Score,4022,9,345,160,1471,31892,223
0,0,Score,1293,11,55,834,266,3316,226
0,0,Score,1293,12,55,1099,266,4034,226
3,0,Score,1293,44,55,7814,266,4220,226
3,0,Score,1293,14,55,0,266,10465,226
0,0,Score,1293,8,55,0,266,12619,226
0,0,Score,226,9,71,0,4,7886,227
3,0,Score,629,13,65,0,64,307,229
3,0,Score,629,8,65,1114,64,2335,229
1,2,Score,1233,17,170,1870,106,6308,230
7,2,Score,1233,18,170,9910,106,9699,230
4,2,Score,1233,21,170,0,106,10371,230
8,2,Score,1233,14,170,2336,106,13797,230
3,2,Score,1233,15,170,0,106,17392,230
5,2,Score,1233,17,170,2171,106,31513,230
8,2,Score,1233,26,170,2122,106,114152,230
0,0,Score,221,10,8,0,9,627,236
2,0,Score,221,12,8,0,9,893,236
1,0,Score,221,30,8,0,9,1377,236
1,0,Score,281,12,8,273,31,594,240
2,3,Score,898,26,82,4873,104,346,247
0,3,Score,898,9,82,0,104,525,247
2,3,Score,898,8,82,0,104,1048,247
2,3,Score,898,7,82,0,104,1318,247
0,3,Score,898,7,82,0,104,7303,247
2,0,Score,7931,14,819,0,984,430,251
0,0,Score,7931,7,819,0,984,476,251
4,0,Score,7931,12,819,0,984,478,251
1,0,Score,7931,7,819,0,984,533,251
2,0,Score,7931,12,819,753,984,570,251
0,0,Score,7931,14,819,0,984,572,251
0,0,Score,7931,9,819,0,984,724,251
